content,date,exp
"{""subject"":""azdr35yz5bs"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""25"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 04:06:03.237437,
"{""subject"":""tkei35yzp7j"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""I'd rather not have it so cut and dry so I didn't want to know my exact chances of winning or losing because knowing that could affect how I conduct myself and I'd rather just be positive about it.""}",2019-03-27 05:41:15.890675,
"{""subject"":""oyj135yz0ta"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""If I'm in a social setting, I'd rather not be thinking about probabilities.  The best thing I could do is hope the more attractive person is my date, introduce myself, and proceed from there.  ""}",2019-03-27 04:57:35.413144,
"{""subject"":""m2kv35yz004"",""condition"":""G8A"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""Both of the choices seemed like a coin flip to me. In the end, either X is my date or Y is my date. I therefore chose no preference. ""}",2019-03-27 03:52:06.345365,
"{""subject"":""gdbs35yzttd"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""70"",""postquestion1"":""correct"",""postquestion2"":""I chose B in the second vignette because it was a concrete chance, 50/50, so the red ball or yellow ball risk was known. The other option was a mystery. ""}",2019-03-27 00:53:52.003156,
"{""subject"":""i97e35yz0mi"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""The choice was between 50% for each district or an unknow percentage for each district. Either way, it means to me that I can't base my decision on that, it's unknown. ""}",2019-03-27 00:56:24.423451,
"{""subject"":""kds735yzdi4"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""One choice was 50/50.  While the other had the potential to be better or worse, so I did not really see a big enough difference to choose 1 or the other.  ""}",2019-03-27 03:17:30.216190,
"{""subject"":""6q3o35yz16g"",""condition"":""G7B"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""I think I slightly prefer the fifty fifty option. I think it would minimize my chances of feeling regret.""}",2019-03-26 23:32:59.680848,
"{""subject"":""gru835yzo0f"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:46:20.873939,
"{""subject"":""97rv35yzs9r"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:46:38.412766,
"{""subject"":""x99o35yzkqp"",""condition"":""L3A"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""50-50 is a good chance against an unknown situation""}",2019-03-26 23:44:38.671903,
"{""subject"":""f93w35yzkc9"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:34:42.279696,
"{""subject"":""4zlm35yztay"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:46:48.838409,
"{""subject"":""5vjs35yz4bk"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""58"",""postquestion1"":""correct"",""postquestion2"":""Because I would probably rather not know the exact percentage till it was over. I was thinking I would rather think I have a good shot at it.""}",2019-03-26 23:35:27.289242,
"{""subject"":""gidd35yzgfe"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""both options were so similar- there was no way of knowing either way, so I shouldn't worry about the outcome so much re: which party to attend""}",2019-03-27 02:45:31.556013,
"{""subject"":""w8gk35yzto7"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""62"",""postquestion1"":""correct"",""postquestion2"":""I was thinking about the odds and uncertainty. I know for sure in one that there is a 50 50 chance. I am not sure about the other. There could be 999 of one color and 1 of the other or any other combination. It could work in my favor or not. I did not like the uncertainty of that situation.""}",2019-03-26 23:51:50.341023,
"{""subject"":""9qil35yzg1r"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""least risk to my stocks was wanted, so i picked the one that was a bit safer in my opinion""}",2019-03-26 23:46:22.021883,
"{""subject"":""3pow35yztgy"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:35:47.453256,
"{""subject"":""cowf35yzrlr"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:31:07.636497,
"{""subject"":""mmph35yz2c3"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""I don't know the odds so my department could only have a 1% chance of being chosen.""}",2019-03-26 23:39:21.736715,
"{""subject"":""3oi635yz9t5"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""Honestly, it seemed that the changes would be fifty fifty for ME either way, as I did not know the probability in the first scenario. But the second seemed rather neater. ""}",2019-03-26 23:35:45.896760,
"{""subject"":""h7nt35yzr8k"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""No comments at the current time.""}",2019-03-26 23:43:44.781955,
"{""subject"":""uhrs35yz6h5"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:41:00.697217,
"{""subject"":""0fc135yzdcn"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""It was tough , but I would rather have a 50/50 choice and know the actual odds than having completely no idea what the odds are. ""}",2019-03-26 23:46:54.756148,
"{""subject"":""hpum35yzit2"",""condition"":""G11B"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""48"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:38:40.381978,
"{""subject"":""b07g35yzn7a"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""Both scenarios would have similar outcomes.""}",2019-03-26 23:54:16.307955,
"{""subject"":""m0iz35yzdx8"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""59"",""postquestion1"":""correct"",""postquestion2"":""I was thinking about the odds of having received a lethal bite going up.""}",2019-03-26 23:47:44.517994,
"{""subject"":""8mri35yzmxe"",""condition"":""L1B"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""To me both situation were the same and it didnt matter to me which way I chose. ""}",2019-03-26 23:43:52.068728,
"{""subject"":""pngk35yzaep"",""condition"":""L3A"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:35:32.638208,
"{""subject"":""bav835yzfhh"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""Because I think that the chances of the stock plummeting could have been identical because I did not know the percentages for the second option.""}",2019-03-26 23:42:22.309644,
"{""subject"":""25ux35yzmn4"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""50% sounds scary even if true ""}",2019-03-26 23:36:35.291617,
"{""subject"":""cgcg35yzrgx"",""condition"":""G5B"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""26"",""postquestion1"":""correct"",""postquestion2"":""I decided that a 50-50 chance is slightly better than not knowing my chances in the other hypothetical situation.""}",2019-03-26 23:46:18.666361,
"{""subject"":""6wvl35yzz3a"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:41:38.864050,
"{""subject"":""1umb35yzizc"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:38:00.980226,
"{""subject"":""5r1635yz2w2"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""49"",""postquestion1"":""correct"",""postquestion2"":""I wasn't concerned about the attractiveness of the dates, so a 50/50 chance with either was fine with me.""}",2019-03-26 23:39:37.687226,
"{""subject"":""c21q35yzxt8"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""I was thinking the opposing scenario could have a probability as bad as 0% chance to avoid losing $1000.""}",2019-03-26 23:49:34.452805,
"{""subject"":""v03f35yzmue"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""The question was phrased as having to pick between 2 colors. The choices were really up to chance, so in this case it would not really matter between \""A\"" or \""B\"".""}",2019-03-26 23:37:42.469182,
"{""subject"":""rfy635yzov4"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""50% sounds scary even if true""}",2019-03-26 23:34:03.036719,
"{""subject"":""5n6l35yz5gw"",""condition"":""G12B"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""64"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that I would rather know the odds (50/50) than not know the odds""}",2019-03-26 23:36:19.078976,
"{""subject"":""dcy135yzmk0"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""It was a blind date anyways and I would prefer to know the odds.""}",2019-03-26 23:31:36.065647,
"{""subject"":""etrl35yznvv"",""condition"":""G12B"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""Because neither option gave me a solid outcome, and with a 50% probability, I am indifferent about which one I would do.""}",2019-03-26 23:41:03.777343,
"{""subject"":""azcu35yzhyq"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:52:12.864515,
"{""subject"":""e2wd35yzpxb"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 05:50:35.119676,
"{""subject"":""o85b35yzzhf"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""I would probably rather there be a 50/50 shot at seeing the bird and to know that than to have there be more like an 80/20 chance but not know which was which and possibly go to the 20% chance place.""}",2019-03-27 00:07:57.982116,
"{""subject"":""pxiq35yzrna"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""Neither option was very good, they had the same likelihood""}",2019-03-27 01:21:48.748992,
"{""subject"":""l56b35yz2i9"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""I feel like they're pretty much equivalent.""}",2019-03-27 04:14:34.868784,
"{""subject"":""xo2935yzpx3"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""I choose slightly A because the odds may be better that the hailstorm did not hit the carpark.""}",2019-03-27 03:35:17.746888,
"{""subject"":""m1oi35yz4cy"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:58:57.958647,
"{""subject"":""i94035yz5ze"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""49"",""postquestion1"":""correct"",""postquestion2"":""If I knew how much percentage chance I had of contracting the pathogen, it will be difficult for me emotionally. So I would rather prefer that I did not know how much chance I had for acquiring the pathogen.""}",2019-03-27 01:18:14.877490,
"{""subject"":""ro2n35yzm5t"",""condition"":""L3A"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""I would rather know the odds than not know the odds, even if the unknown might be preferable.""}",2019-03-27 07:02:36.650282,
"{""subject"":""8cr035yze0x"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""50/50 are much better odds than an unknown quantity so I would prefer A""}",2019-03-27 01:12:20.436859,
"{""subject"":""qwbd35yzq8j"",""condition"":""G11B"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 06:23:25.979469,
"{""subject"":""jdrv35yzmif"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""There are two parties and I figured one party is better than the other,so my crush should be there.""}",2019-03-27 02:11:53.657198,
"{""subject"":""th2v35yz7lu"",""condition"":""G3B"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:15:35.302799,
"{""subject"":""mymz35yzr83"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:59:27.845358,
"{""subject"":""mok035yzyrl"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""60"",""postquestion1"":""correct"",""postquestion2"":""That was a tough one. I was hoping the probability would be higher for the person I have the romantic interest in, rather than 50/50. Still it's a gamble.""}",2019-03-27 00:06:36.038529,
"{""subject"":""0yyy35yzo0v"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:18:27.238365,
"{""subject"":""k75s35yz6em"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""Without knowing the percentages in option A, there's no way of knowing which I would prefer.""}",2019-03-27 00:24:11.178960,
"{""subject"":""o2xx35yzryq"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""47"",""postquestion1"":""correct"",""postquestion2"":""I didn't really care either way for the blind date question. While I want a date that is a beautiful, she would also make me feel self conscious and out of my league. Because of that, it is a toss-up whether I would prefer her or the average looking girl. The unknown percentage choice was as reasonable to me as the 50/50 one.""}",2019-03-27 04:37:22.468769,
"{""subject"":""rmci35yzzwq"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""The answers had the same practical application to my life. Whether the odds were certainly 50% or unknowable, my child would still have a 50% chance of pursuing the 'right' talent.""}",2019-03-27 05:01:58.491195,
"{""subject"":""640p35yzvpk"",""condition"":""L4A"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""50"",""postquestion1"":""correct"",""postquestion2"":""I felt it was better knowing a bit about the chances.""}",2019-03-26 23:59:44.300157,
"{""subject"":""ocd535yz0p9"",""condition"":""L11A"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""I would rather know the percentages than not.""}",2019-03-27 05:56:46.736577,
"{""subject"":""zjeo35yzfzc"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""I would rather have t least 50% chance of the stock I have already doing well. ""}",2019-03-27 03:52:28.993740,
"{""subject"":""dkd535yzckv"",""condition"":""G5B"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""It just felt right and be the better of the two choices.""}",2019-03-27 01:19:50.307301,
"{""subject"":""yfuw35yz7np"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 02:47:58.543841,
"{""subject"":""msp835yz55u"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""49"",""postquestion1"":""correct"",""postquestion2"":""I figured if the odds weren't known that it was probably because the odds of winning were very low and I would be better off with a 50/50 chance.""}",2019-03-27 03:16:07.627546,
"{""subject"":""34d835yzmpz"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""I chose the 50 50 option because the other was very vague, I understand that it really didnt matter, but atleast 50/50 is a concept I can grasp easier than just being wishy washy about it. ""}",2019-03-27 02:05:38.246695,
"{""subject"":""7id035yzuih"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""If I knew the odds of winning, and they were only 50%, I would be very nervous about the election. It would also be quite discouraging to feel that I had no advantage over my opponent as a long serving mayor. If I didn't know the odds of winning, I would feel much more confident and encouraged, whether it was realistic or not. Just the confidence and positivity that I would have would certainly help my chances of winning. ""}",2019-03-27 02:14:22.990449,
"{""subject"":""uffa35yz35h"",""condition"":""L5A"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:23:48.116596,
"{""subject"":""4i2p35yzu3y"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""56"",""postquestion1"":""correct"",""postquestion2"":""I chose that answer because it gave me even odds. I would have a fifty-fifty chance of running into my crush no matter which parry I chose.""}",2019-03-27 01:07:48.313403,
"{""subject"":""sgnz35yzgp0"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:18:07.921241,
"{""subject"":""n0l435yz4ff"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""There doesn't seem to be an improved chance of making the right decision, so I was indifferent.""}",2019-03-27 00:14:58.051702,
"{""subject"":""sp3j35yz0lj"",""condition"":""L10B"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""46"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that it would be unfair if the odds favored one bank closing""}",2019-03-27 06:24:26.679209,
"{""subject"":""w4mf35yza65"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""Each scenario was the same. One was no better than the other at this time.""}",2019-03-27 03:06:17.797030,
"{""subject"":""unr535yzrrt"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""Both answers were fairly similar, answer B sounded more natural. ""}",2019-03-27 00:17:32.784527,
"{""subject"":""bzcu35yzgi5"",""condition"":""G5A"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:54:50.381589,
