content,date,exp
"{""subject"":""vcn735yz553"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""I had no preference. I went back and forth but neither situation is better than the other. I'll just go in blind. ""}",2019-04-04 12:50:05.366356,
"{""subject"":""th2v35yz7lu"",""condition"":""G3B"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:15:35.302799,
"{""subject"":""nha635yzuxd"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""3"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 01:37:04.151159,
"{""subject"":""n7kq35yzbrx"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that the probability didn't really matter.""}",2019-03-27 18:39:44.700828,
"{""subject"":""mymz35yzr83"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:59:27.845358,
"{""subject"":""2utk35yz3l9"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""I'm really not totally sure how I would feel. The A option would more than likely make me crazy, though.""}",2019-04-04 02:18:58.566743,
"{""subject"":""k8v035yzw5x"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 16:49:24.923818,
"{""subject"":""y6s835yzz2h"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 03:59:47.782736,
"{""subject"":""ua8w35yz47c"",""condition"":""L3B"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""I was thinking to myself that statistically, both options are essentially the same; one said that I know the odds are 50/50 and the other said I didn't know the odds. Given this lack of information and only two possibilities, then it is essentially a 50/50 possibility regardless. Because of this I had no preference between the two options. ""}",2019-04-04 03:34:16.924408,
"{""subject"":""mok035yzyrl"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""60"",""postquestion1"":""correct"",""postquestion2"":""That was a tough one. I was hoping the probability would be higher for the person I have the romantic interest in, rather than 50/50. Still it's a gamble.""}",2019-03-27 00:06:36.038529,
"{""subject"":""mabp35yzk4j"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""an ugly person could have a much more attractive personality. So it really didn't matter to me""}",2019-04-04 17:40:59.377005,
"{""subject"":""1m3e35yz2ts"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 13:49:20.819942,
"{""subject"":""0yyy35yzo0v"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:18:27.238365,
"{""subject"":""k75s35yz6em"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""Without knowing the percentages in option A, there's no way of knowing which I would prefer.""}",2019-03-27 00:24:11.178960,
"{""subject"":""o2xx35yzryq"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""47"",""postquestion1"":""correct"",""postquestion2"":""I didn't really care either way for the blind date question. While I want a date that is a beautiful, she would also make me feel self conscious and out of my league. Because of that, it is a toss-up whether I would prefer her or the average looking girl. The unknown percentage choice was as reasonable to me as the 50/50 one.""}",2019-03-27 04:37:22.468769,
"{""subject"":""enz935yze1l"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""40"",""postquestion1"":""incorrect"",""postquestion2"":""I made choice based on my previous experiences with luck.""}",2019-04-04 04:43:06.628291,
"{""subject"":""rmci35yzzwq"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""The answers had the same practical application to my life. Whether the odds were certainly 50% or unknowable, my child would still have a 50% chance of pursuing the 'right' talent.""}",2019-03-27 05:01:58.491195,
"{""subject"":""cpzi35yzgjl"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 06:16:38.844922,
"{""subject"":""odyf35yzebq"",""condition"":""G11B"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""a 50:50 ratio  gave me the better chance to spot the bird... none of the the scenarios could grant me a satisfying success rate though..""}",2019-03-27 09:27:22.164672,
"{""subject"":""640p35yzvpk"",""condition"":""L4A"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""50"",""postquestion1"":""correct"",""postquestion2"":""I felt it was better knowing a bit about the chances.""}",2019-03-26 23:59:44.300157,
"{""subject"":""ocd535yz0p9"",""condition"":""L11A"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""I would rather know the percentages than not.""}",2019-03-27 05:56:46.736577,
"{""subject"":""wjhq35yz9oy"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 13:16:25.523247,
"{""subject"":""zjeo35yzfzc"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""I would rather have t least 50% chance of the stock I have already doing well. ""}",2019-03-27 03:52:28.993740,
"{""subject"":""nmov35yzytc"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""Since there is a equal chance for both as well as you can not be at both the places. It does not matter which is your preferred one.""}",2019-04-04 10:42:33.067659,
"{""subject"":""dkd535yzckv"",""condition"":""G5B"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""It just felt right and be the better of the two choices.""}",2019-03-27 01:19:50.307301,
"{""subject"":""yfuw35yz7np"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 02:47:58.543841,
"{""subject"":""msp835yz55u"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""49"",""postquestion1"":""correct"",""postquestion2"":""I figured if the odds weren't known that it was probably because the odds of winning were very low and I would be better off with a 50/50 chance.""}",2019-03-27 03:16:07.627546,
"{""subject"":""h37n35yzqav"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 01:45:21.529821,
"{""subject"":""34d835yzmpz"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""I chose the 50 50 option because the other was very vague, I understand that it really didnt matter, but atleast 50/50 is a concept I can grasp easier than just being wishy washy about it. ""}",2019-03-27 02:05:38.246695,
"{""subject"":""7id035yzuih"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""If I knew the odds of winning, and they were only 50%, I would be very nervous about the election. It would also be quite discouraging to feel that I had no advantage over my opponent as a long serving mayor. If I didn't know the odds of winning, I would feel much more confident and encouraged, whether it was realistic or not. Just the confidence and positivity that I would have would certainly help my chances of winning. ""}",2019-03-27 02:14:22.990449,
"{""subject"":""dhmu35yzk10"",""condition"":""G3B"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""25"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 05:21:20.312200,
"{""subject"":""uffa35yz35h"",""condition"":""L5A"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:23:48.116596,
"{""subject"":""mwy235yz7um"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that I would like to know my percentage of dying.""}",2019-03-27 22:30:33.832916,
"{""subject"":""4i2p35yzu3y"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""56"",""postquestion1"":""correct"",""postquestion2"":""I chose that answer because it gave me even odds. I would have a fifty-fifty chance of running into my crush no matter which parry I chose.""}",2019-03-27 01:07:48.313403,
"{""subject"":""sgnz35yzgp0"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:18:07.921241,
"{""subject"":""n0l435yz4ff"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""There doesn't seem to be an improved chance of making the right decision, so I was indifferent.""}",2019-03-27 00:14:58.051702,
"{""subject"":""2vj435yzkeo"",""condition"":""G3B"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""I would rather choose without knowing what the other boss preferred because it would cause too much stress. it's out of my hands anyway""}",2019-04-04 14:29:36.534749,
"{""subject"":""334535yzcs5"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""49"",""postquestion1"":""correct"",""postquestion2"":""I chose the option because there was a chance that I will not be attacked with virus X, which will require a long time to fix the computer.""}",2019-04-04 03:37:28.955202,
"{""subject"":""sp3j35yz0lj"",""condition"":""L10B"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""46"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that it would be unfair if the odds favored one bank closing""}",2019-03-27 06:24:26.679209,
"{""subject"":""gi9d35yztfi"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""Personally knowing probabilities of an outcome usually ends up with me being on the losing side. I would prefr not to know anything about chances and just let it be.""}",2019-03-27 12:57:27.911038,
"{""subject"":""w4mf35yza65"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""Each scenario was the same. One was no better than the other at this time.""}",2019-03-27 03:06:17.797030,
"{""subject"":""qwme35yz47z"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 23:46:39.658476,
"{""subject"":""owhe35yzv73"",""condition"":""L1B"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""I know that the stock market is always volatile, so I don't care to have exact odds.""}",2019-04-03 23:46:20.242233,
"{""subject"":""eif335yzg4v"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""52"",""postquestion1"":""correct"",""postquestion2"":""The same diference between 50% and 50% chance of each liking me and the unknown percentage""}",2019-04-04 09:51:30.510685,
"{""subject"":""unr535yzrrt"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""Both answers were fairly similar, answer B sounded more natural. ""}",2019-03-27 00:17:32.784527,
"{""subject"":""2uj435yzq5c"",""condition"":""G5A"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""56"",""postquestion1"":""correct"",""postquestion2"":""Better to get some benefit from the training than to pick and maybe get the one that doesn't help at all. ""}",2019-04-04 01:07:35.178669,
"{""subject"":""bzcu35yzgi5"",""condition"":""G5A"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:54:50.381589,
"{""subject"":""dq4d35yz87z"",""condition"":""L10A"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""It feels better intuitively, even though on second thought, both answers are basically the same""}",2019-04-04 11:25:32.670467,
"{""subject"":""ugmm35yz13s"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 23:29:02.024568,
"{""subject"":""ltay35yzo6v"",""condition"":""G12B"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""47"",""postquestion1"":""correct"",""postquestion2"":""I would think I could use the placebo effect to my advantage and convince myself I have taken the one I need and that it is working.""}",2019-03-27 00:14:09.927898,
"{""subject"":""vgky35yzbf7"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:56:06.852628,
"{""subject"":""14h435yzwx0"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 22:55:48.577390,
"{""subject"":""6e2035yzadu"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 06:03:17.106716,
"{""subject"":""q2v535yz86q"",""condition"":""G5B"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:03:03.468111,
"{""subject"":""nf7c35yzb8d"",""condition"":""G8A"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 18:57:58.201421,
"{""subject"":""zypg35yzbx3"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""The options were not really clear. 50% chance might mean neither was interested in me. The choices could have been clearer. So, I chose the one where I knew at least one person was interested in me.""}",2019-03-27 00:08:33.630442,
"{""subject"":""1cqf35yzdx6"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:35:29.914039,
"{""subject"":""si4z35yzg54"",""condition"":""G7B"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 06:05:24.737660,
"{""subject"":""b2gp35yzhri"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:19:38.641280,
"{""subject"":""nqn635yza15"",""condition"":""L4A"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""i like numbers i like to know my odds i don't like uncertanty""}",2019-03-27 00:45:20.840775,
"{""subject"":""kx4l35yzhrw"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:42:12.197417,
"{""subject"":""7r8035yzwgw"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""5"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 10:57:43.753099,
"{""subject"":""vyr035yz152"",""condition"":""L6B"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""64"",""postquestion1"":""correct"",""postquestion2"":""I'd rather know the odds.""}",2019-03-27 00:11:09.412437,
"{""subject"":""wt4g35yz3yr"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 00:41:38.752333,
"{""subject"":""tr5235yz7ov"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""26"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-04 00:51:50.787567,
"{""subject"":""m3g835yzin2"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""57"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 22:58:25.935402,
"{""subject"":""i77135yz9cu"",""condition"":""G12B"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:54:22.545849,
"{""subject"":""jmmo35yzyl9"",""condition"":""L11B"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-04-03 23:01:58.527035,
"{""subject"":""07xc35yzk06"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""49"",""postquestion1"":""correct"",""postquestion2"":""I like to look at things more positively.  If I had a 50/50 chance, that seemed to better than not knowing!""}",2019-03-27 13:34:48.112194,
"{""subject"":""6frn35yzchz"",""condition"":""G3B"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""I chose that I have no preference. No matter which scenario I chose, I would have no knowledge of which would be the more highly supported department, so it wouldn't matter which I chose.""}",2019-03-27 01:23:49.223987,
"{""subject"":""j8ev35yz4be"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""52"",""postquestion1"":""correct"",""postquestion2"":""I would rather know what the odds are""}",2019-04-03 23:08:56.911536,
"{""subject"":""939x35yziqf"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""63"",""postquestion1"":""correct"",""postquestion2"":""it was difficult to choose an answer for that one.  I just figured i'd feel more comfortable if i knew i had a 50/50 chance that it would not take a long time to repair.  it seemed like the \""safer\"" option although both options were risky.""}",2019-04-04 05:27:53.075909,
"{""subject"":""nrr635yzd5k"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 19:19:42.437346,
"{""subject"":""rkff35yzeqk"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""47"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that I would rather that one of the companies got a really great investor in it and that hopefully I would land a job with that company than that both companies got half-hearted investors, but nothing really outstanding i.e. I thought that option A was putting all my eggs in one basket, but I hoped that it would work to my advantage.  ""}",2019-04-04 01:47:09.068932,
"{""subject"":""580035yzlyz"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""There was no good answer on that one I felt as I wouldn't want to have any stock that would plummet.""}",2019-04-03 23:17:01.743762,
"{""subject"":""fhhf35yz8b6"",""condition"":""L3A"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:56:03.451586,
"{""subject"":""r0hx35yzdme"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""64"",""postquestion1"":""correct"",""postquestion2"":""Either choice has a chance of negative issues.""}",2019-04-04 06:40:37.392426,
"{""subject"":""qoqw35yzbba"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 22:08:51.575635,
