content,date,exp
"{""subject"":""f6nu35yzvqw"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""I would rather have a 50/50 shot of being the head of the department with the budget cuts. The other option had too many unknown variables. ""}",2019-03-27 14:32:43.083594,
"{""subject"":""ccv735yzdyg"",""condition"":""G12A"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:00:55.925539,
"{""subject"":""fs0h35yzrg3"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""Both options seemed equally uninformative.""}",2019-03-27 11:03:34.490826,
"{""subject"":""9m1r35yzw1x"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""what the odds were and which one I would prefer ""}",2019-03-27 09:29:57.874118,
"{""subject"":""azdr35yz5bs"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""25"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 04:06:03.237437,
"{""subject"":""bepj35yzb7m"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""67"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 12:30:54.137615,
"{""subject"":""h4pp35yze6j"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 09:06:13.268805,
"{""subject"":""tkei35yzp7j"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""I'd rather not have it so cut and dry so I didn't want to know my exact chances of winning or losing because knowing that could affect how I conduct myself and I'd rather just be positive about it.""}",2019-03-27 05:41:15.890675,
"{""subject"":""zin835yz3m3"",""condition"":""G1A"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""60"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 09:36:46.768152,
"{""subject"":""oyj135yz0ta"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""If I'm in a social setting, I'd rather not be thinking about probabilities.  The best thing I could do is hope the more attractive person is my date, introduce myself, and proceed from there.  ""}",2019-03-27 04:57:35.413144,
"{""subject"":""m2kv35yz004"",""condition"":""G8A"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""Both of the choices seemed like a coin flip to me. In the end, either X is my date or Y is my date. I therefore chose no preference. ""}",2019-03-27 03:52:06.345365,
"{""subject"":""gdbs35yzttd"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""70"",""postquestion1"":""correct"",""postquestion2"":""I chose B in the second vignette because it was a concrete chance, 50/50, so the red ball or yellow ball risk was known. The other option was a mystery. ""}",2019-03-27 00:53:52.003156,
"{""subject"":""i97e35yz0mi"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""The choice was between 50% for each district or an unknow percentage for each district. Either way, it means to me that I can't base my decision on that, it's unknown. ""}",2019-03-27 00:56:24.423451,
"{""subject"":""wf8j35yzd6y"",""condition"":""G6A"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""52"",""postquestion1"":""correct"",""postquestion2"":""The odds are the same for both situation, 50-50, so I picked \""indifferent.\""""}",2019-03-27 09:12:30.642740,
"{""subject"":""jess35yz59u"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""both company have equal chance of receiving investor funds so i have no preference""}",2019-03-27 16:07:51.544656,
"{""subject"":""kds735yzdi4"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""One choice was 50/50.  While the other had the potential to be better or worse, so I did not really see a big enough difference to choose 1 or the other.  ""}",2019-03-27 03:17:30.216190,
"{""subject"":""6q3o35yz16g"",""condition"":""G7B"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""I think I slightly prefer the fifty fifty option. I think it would minimize my chances of feeling regret.""}",2019-03-26 23:32:59.680848,
"{""subject"":""gru835yzo0f"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:46:20.873939,
"{""subject"":""ksec35yzo2v"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""To me there was not much difference between the two choices. So, I just leaned toward one of them.""}",2019-03-27 15:25:46.065406,
"{""subject"":""13qn35yz20v"",""condition"":""G10A"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""25"",""postquestion1"":""correct"",""postquestion2"":""I feel a lot better at least knowing my chances, and 50/50 sounds pretty okay to me.""}",2019-03-27 14:35:17.264436,
"{""subject"":""97rv35yzs9r"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:46:38.412766,
"{""subject"":""x99o35yzkqp"",""condition"":""L3A"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""50-50 is a good chance against an unknown situation""}",2019-03-26 23:44:38.671903,
"{""subject"":""f93w35yzkc9"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:34:42.279696,
"{""subject"":""q10c35yzrh8"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""Probably the option A, because, YOLO. ""}",2019-03-27 14:01:35.478948,
"{""subject"":""4zlm35yztay"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:46:48.838409,
"{""subject"":""ytq935yzygb"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 11:53:54.883744,
"{""subject"":""5vjs35yz4bk"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""58"",""postquestion1"":""correct"",""postquestion2"":""Because I would probably rather not know the exact percentage till it was over. I was thinking I would rather think I have a good shot at it.""}",2019-03-26 23:35:27.289242,
"{""subject"":""gidd35yzgfe"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""both options were so similar- there was no way of knowing either way, so I shouldn't worry about the outcome so much re: which party to attend""}",2019-03-27 02:45:31.556013,
"{""subject"":""w8gk35yzto7"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""62"",""postquestion1"":""correct"",""postquestion2"":""I was thinking about the odds and uncertainty. I know for sure in one that there is a 50 50 chance. I am not sure about the other. There could be 999 of one color and 1 of the other or any other combination. It could work in my favor or not. I did not like the uncertainty of that situation.""}",2019-03-26 23:51:50.341023,
"{""subject"":""9qil35yzg1r"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""least risk to my stocks was wanted, so i picked the one that was a bit safer in my opinion""}",2019-03-26 23:46:22.021883,
"{""subject"":""3pow35yztgy"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:35:47.453256,
"{""subject"":""cowf35yzrlr"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:31:07.636497,
"{""subject"":""mmph35yz2c3"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""I don't know the odds so my department could only have a 1% chance of being chosen.""}",2019-03-26 23:39:21.736715,
"{""subject"":""3oi635yz9t5"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""Honestly, it seemed that the changes would be fifty fifty for ME either way, as I did not know the probability in the first scenario. But the second seemed rather neater. ""}",2019-03-26 23:35:45.896760,
"{""subject"":""wgdb35yz9gq"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""I would rather want to know that I have a 50/50 chance then not knowing what my chance is at all. I chose this answer because it gave my percent chance of winning or losing. ""}",2019-03-27 17:18:04.803010,
"{""subject"":""s9jx35yz5px"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""58"",""postquestion1"":""correct"",""postquestion2"":""50 percent is a decent chance, I didn't want to risk going lower""}",2019-03-27 11:50:27.838015,
"{""subject"":""h7nt35yzr8k"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""No comments at the current time.""}",2019-03-26 23:43:44.781955,
"{""subject"":""xjk535yzqzt"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""75"",""postquestion1"":""correct"",""postquestion2"":""Both seemed to be \""iffy\"" about whether I would win or not, so they seemed pretty much the same, so I was indifferent.""}",2019-03-27 13:40:25.807209,
"{""subject"":""uhrs35yz6h5"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:41:00.697217,
"{""subject"":""fwyk35yztc3"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""Both not knowing the possibility and knowing it's a 50/50 chance do nothing additional towards letting me know if it's lethal.  Furthermore, even if there was a low probability, it's safest to plan for the worst, so by default I would be planning as if it was a lethal snake regardless.  Thus there's no difference between the two options.""}",2019-03-27 13:43:26.278312,
"{""subject"":""bfbc35yz8z2"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""Not knowing the probability for the second option means that the lethal snake could have had a high probability of being the snake that bit me. I thought maybe I was better off with 50/50 in that case.""}",2019-03-27 16:39:24.333311,
"{""subject"":""0fc135yzdcn"",""condition"":""G7A"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""It was tough , but I would rather have a 50/50 choice and know the actual odds than having completely no idea what the odds are. ""}",2019-03-26 23:46:54.756148,
"{""subject"":""hpum35yzit2"",""condition"":""G11B"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""48"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:38:40.381978,
"{""subject"":""b07g35yzn7a"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""Both scenarios would have similar outcomes.""}",2019-03-26 23:54:16.307955,
"{""subject"":""3jxw35yzq3f"",""condition"":""G5B"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""The exact results of the protocol are unknown so it did not matter which scenario I chose.""}",2019-03-27 12:15:05.301814,
"{""subject"":""m0iz35yzdx8"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""59"",""postquestion1"":""correct"",""postquestion2"":""I was thinking about the odds of having received a lethal bite going up.""}",2019-03-26 23:47:44.517994,
"{""subject"":""atro35yz132"",""condition"":""G7B"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""The options were either 50% or \""Unknown\"" which could have been a certainty, but I had no way of knowing either way. So, it was options are 50% or picking between two faced down cards, essentially.""}",2019-03-27 19:19:54.369048,
"{""subject"":""8mri35yzmxe"",""condition"":""L1B"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""To me both situation were the same and it didnt matter to me which way I chose. ""}",2019-03-26 23:43:52.068728,
"{""subject"":""pngk35yzaep"",""condition"":""L3A"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:35:32.638208,
"{""subject"":""bav835yzfhh"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""32"",""postquestion1"":""correct"",""postquestion2"":""Because I think that the chances of the stock plummeting could have been identical because I did not know the percentages for the second option.""}",2019-03-26 23:42:22.309644,
"{""subject"":""jewr35yzza6"",""condition"":""G10A"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""47"",""postquestion1"":""correct"",""postquestion2"":""The alternative had no odds whatsoever, so there could have been 999 red balls or only 1. I'd rather go with a known probability of 50%.""}",2019-03-27 10:22:16.581858,
"{""subject"":""0q5n35yzyh5"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""Because it doesnt matter which answer i picked as it doesnt change the outcome that you are probably gonna lose 1000 dollars.""}",2019-03-27 13:39:31.222174,
"{""subject"":""25ux35yzmn4"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""50% sounds scary even if true ""}",2019-03-26 23:36:35.291617,
"{""subject"":""cgcg35yzrgx"",""condition"":""G5B"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""26"",""postquestion1"":""correct"",""postquestion2"":""I decided that a 50-50 chance is slightly better than not knowing my chances in the other hypothetical situation.""}",2019-03-26 23:46:18.666361,
"{""subject"":""6wvl35yzz3a"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:41:38.864050,
"{""subject"":""1umb35yzizc"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:38:00.980226,
"{""subject"":""ocys35yzioh"",""condition"":""L6B"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""63"",""postquestion1"":""correct"",""postquestion2"":""A fifty fifty chance seemed better than a possibly large percentage for the unattractive date.""}",2019-03-27 16:35:35.819558,
"{""subject"":""5r1635yz2w2"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""49"",""postquestion1"":""correct"",""postquestion2"":""I wasn't concerned about the attractiveness of the dates, so a 50/50 chance with either was fine with me.""}",2019-03-26 23:39:37.687226,
"{""subject"":""jpop35yzpio"",""condition"":""L11A"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""53"",""postquestion1"":""correct"",""postquestion2"":""There is a chance that the program that my child plans to attend will not be discontinued. I was hoping that the program which my child plans to attend will not be discontinued.""}",2019-03-27 18:06:01.298057,
"{""subject"":""c21q35yzxt8"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""I was thinking the opposing scenario could have a probability as bad as 0% chance to avoid losing $1000.""}",2019-03-26 23:49:34.452805,
"{""subject"":""v03f35yzmue"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""The question was phrased as having to pick between 2 colors. The choices were really up to chance, so in this case it would not really matter between \""A\"" or \""B\"".""}",2019-03-26 23:37:42.469182,
"{""subject"":""u9o635yzmq6"",""condition"":""L4A"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""5"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""26"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 12:04:41.183597,
"{""subject"":""rfy635yzov4"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""50% sounds scary even if true""}",2019-03-26 23:34:03.036719,
"{""subject"":""5n6l35yz5gw"",""condition"":""G12B"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""64"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that I would rather know the odds (50/50) than not know the odds""}",2019-03-26 23:36:19.078976,
"{""subject"":""dcy135yzmk0"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""It was a blind date anyways and I would prefer to know the odds.""}",2019-03-26 23:31:36.065647,
"{""subject"":""gx6335yz6yo"",""condition"":""L3A"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""I feel like 50/50 odds might have been better than the unknown, but its also possible its not.""}",2019-03-27 12:34:22.753849,
"{""subject"":""d7hv35yzyn7"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""I chose that I slightly preferred option B. I thought that I would be more scared of the unknown, rather than a 50/50 chance.""}",2019-03-27 12:26:58.332405,
"{""subject"":""etrl35yznvv"",""condition"":""G12B"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""Because neither option gave me a solid outcome, and with a 50% probability, I am indifferent about which one I would do.""}",2019-03-26 23:41:03.777343,
"{""subject"":""azcu35yzhyq"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:52:12.864515,
"{""subject"":""e2wd35yzpxb"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 05:50:35.119676,
"{""subject"":""o85b35yzzhf"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""I would probably rather there be a 50/50 shot at seeing the bird and to know that than to have there be more like an 80/20 chance but not know which was which and possibly go to the 20% chance place.""}",2019-03-27 00:07:57.982116,
"{""subject"":""69zh35yz7n3"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""50/50 is up to chance, and unknown percentages (in situation A) are also up to chance. Therefore, both scenarios seem exactly the same to me, and I am indifferent between them.""}",2019-03-27 16:22:33.426015,
"{""subject"":""k07m35yzohe"",""condition"":""G3A"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""I don't think it made a difference""}",2019-03-27 09:31:55.965848,
"{""subject"":""pxiq35yzrna"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""Neither option was very good, they had the same likelihood""}",2019-03-27 01:21:48.748992,
"{""subject"":""l56b35yz2i9"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""I feel like they're pretty much equivalent.""}",2019-03-27 04:14:34.868784,
