content,date,exp
"{""subject"":""pas135yzyi3"",""gender"":""woman"",""age"":""46"",""education"":""12"",""income"":""40to60K"",""dummyconf"":""3"",""dummyxprob"":""84"",""dummyyprob"":""16"",""V1"":""G1"",""conf1"":""2"",""xprob1"":""20"",""yprob1"":""80"",""V2"":""G2"",""conf2"":""0"",""xprob2"":""24"",""yprob2"":""76"",""V3"":""G9"",""conf3"":""0"",""xprob3"":""49"",""yprob3"":""51"",""V4"":""L10"",""conf4"":""1"",""xprob4"":""55"",""yprob4"":""45"",""V5"":""L5"",""conf5"":""0"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L11"",""conf6"":""2"",""xprob6"":""32"",""yprob6"":""68"",""V7"":""G11"",""conf7"":""1"",""xprob7"":""43"",""yprob7"":""57"",""V8"":""L2"",""conf8"":""0"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L1"",""conf9"":""2"",""xprob9"":""10"",""yprob9"":""90"",""V10"":""G5"",""conf10"":""0"",""xprob10"":""45"",""yprob10"":""55""}",2021-12-13 21:03:21.465361,
"{""subject"":""h8ci35yz02h"",""gender"":""man"",""age"":""34"",""education"":""14"",""income"":""na"",""dummyconf"":""2"",""dummyxprob"":""64"",""dummyyprob"":""36"",""V1"":""G11"",""conf1"":""2"",""xprob1"":""54"",""yprob1"":""46"",""V2"":""G1"",""conf2"":""2"",""xprob2"":""64"",""yprob2"":""36"",""V3"":""G2"",""conf3"":""2"",""xprob3"":""65"",""yprob3"":""35"",""V4"":""L5"",""conf4"":""2"",""xprob4"":""67"",""yprob4"":""33"",""V5"":""L10"",""conf5"":""2"",""xprob5"":""69"",""yprob5"":""31"",""V6"":""L1"",""conf6"":""2"",""xprob6"":""41"",""yprob6"":""59"",""V7"":""G9"",""conf7"":""2"",""xprob7"":""68"",""yprob7"":""32"",""V8"":""G5"",""conf8"":""2"",""xprob8"":""56"",""yprob8"":""44"",""V9"":""L11"",""conf9"":""2"",""xprob9"":""62"",""yprob9"":""38"",""V10"":""L2"",""conf10"":""2"",""xprob10"":""62"",""yprob10"":""38""}",2021-12-13 21:14:41.978855,
"{""subject"":""audg35yz0ap"",""gender"":""man"",""age"":""35"",""education"":""12"",""income"":""20to40k"",""dummyconf"":""4"",""dummyxprob"":""95"",""dummyyprob"":""5"",""V1"":""L2"",""conf1"":""2"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""G1"",""conf2"":""0"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G9"",""conf3"":""0"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""L5"",""conf4"":""3"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L10"",""conf5"":""2"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G11"",""conf6"":""0"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L1"",""conf7"":""2"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L11"",""conf8"":""3"",""xprob8"":""75"",""yprob8"":""25"",""V9"":""G5"",""conf9"":""0"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G2"",""conf10"":""0"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:11:23.049187,
"{""subject"":""bqku35yzo1g"",""gender"":""woman"",""age"":""27"",""education"":""11"",""income"":""40to60K"",""dummyconf"":""3"",""dummyxprob"":""95"",""dummyyprob"":""5"",""V1"":""G9"",""conf1"":""1"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L5"",""conf2"":""1"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L10"",""conf3"":""0"",""xprob3"":""40"",""yprob3"":""60"",""V4"":""L2"",""conf4"":""1"",""xprob4"":""30"",""yprob4"":""70"",""V5"":""L1"",""conf5"":""1"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L11"",""conf6"":""2"",""xprob6"":""80"",""yprob6"":""20"",""V7"":""G11"",""conf7"":""2"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""G5"",""conf8"":""2"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G2"",""conf9"":""2"",""xprob9"":""30"",""yprob9"":""70"",""V10"":""G1"",""conf10"":""1"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:22:44.669756,
"{""subject"":""na5n35yzhg4"",""gender"":""woman"",""age"":""51"",""education"":""16"",""income"":""80to100k"",""dummyconf"":""3"",""dummyxprob"":""75"",""dummyyprob"":""25"",""V1"":""G1"",""conf1"":""0"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L10"",""conf2"":""1"",""xprob2"":""20"",""yprob2"":""80"",""V3"":""L2"",""conf3"":""2"",""xprob3"":""10"",""yprob3"":""90"",""V4"":""G9"",""conf4"":""4"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G5"",""conf5"":""3"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L11"",""conf6"":""1"",""xprob6"":""30"",""yprob6"":""70"",""V7"":""G2"",""conf7"":""3"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""G11"",""conf8"":""4"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L5"",""conf9"":""3"",""xprob9"":""1"",""yprob9"":""99"",""V10"":""L1"",""conf10"":""2"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:12:14.011284,
"{""subject"":""zzj735yzh0c"",""gender"":""woman"",""age"":""42"",""education"":""16"",""income"":""40to60K"",""dummyconf"":""2"",""dummyxprob"":""95"",""dummyyprob"":""5"",""V1"":""L1"",""conf1"":""0"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""G2"",""conf2"":""1"",""xprob2"":""65"",""yprob2"":""35"",""V3"":""G11"",""conf3"":""0"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G5"",""conf4"":""1"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G9"",""conf5"":""1"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G1"",""conf6"":""0"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L2"",""conf7"":""1"",""xprob7"":""30"",""yprob7"":""70"",""V8"":""L10"",""conf8"":""0"",""xprob8"":""25"",""yprob8"":""75"",""V9"":""L11"",""conf9"":""0"",""xprob9"":""20"",""yprob9"":""80"",""V10"":""L5"",""conf10"":""0"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:11:37.736392,
"{""subject"":""s3e035yz7v3"",""gender"":""man"",""age"":""40"",""education"":""13"",""income"":""20to40k"",""dummyconf"":""4"",""dummyxprob"":""99"",""dummyyprob"":""1"",""V1"":""L11"",""conf1"":""2"",""xprob1"":""40"",""yprob1"":""60"",""V2"":""L1"",""conf2"":""4"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L10"",""conf3"":""3"",""xprob3"":""30"",""yprob3"":""70"",""V4"":""L5"",""conf4"":""3"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L2"",""conf5"":""2"",""xprob5"":""20"",""yprob5"":""80"",""V6"":""G9"",""conf6"":""3"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G1"",""conf7"":""4"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""G11"",""conf8"":""1"",""xprob8"":""40"",""yprob8"":""60"",""V9"":""G5"",""conf9"":""1"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G2"",""conf10"":""2"",""xprob10"":""55"",""yprob10"":""45""}",2021-12-13 21:11:56.157060,
"{""subject"":""clns35yz415"",""gender"":""man"",""age"":""21"",""education"":""15"",""income"":""20to40k"",""dummyconf"":""3"",""dummyxprob"":""0"",""dummyyprob"":""100"",""V1"":""G9"",""conf1"":""2"",""xprob1"":""55"",""yprob1"":""45"",""V2"":""L1"",""conf2"":""3"",""xprob2"":""25"",""yprob2"":""75"",""V3"":""L11"",""conf3"":""3"",""xprob3"":""90"",""yprob3"":""10"",""V4"":""G2"",""conf4"":""4"",""xprob4"":""25"",""yprob4"":""75"",""V5"":""L5"",""conf5"":""0"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G1"",""conf6"":""2"",""xprob6"":""25"",""yprob6"":""75"",""V7"":""G11"",""conf7"":""3"",""xprob7"":""30"",""yprob7"":""70"",""V8"":""L2"",""conf8"":""4"",""xprob8"":""75"",""yprob8"":""25"",""V9"":""L10"",""conf9"":""4"",""xprob9"":""100"",""yprob9"":""0"",""V10"":""G5"",""conf10"":""0"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:08:00.189832,
"{""subject"":""p5j635yzq21"",""gender"":""man"",""age"":""34"",""education"":""12"",""income"":""40to60K"",""dummyconf"":""3"",""dummyxprob"":""80"",""dummyyprob"":""20"",""V1"":""L11"",""conf1"":""2"",""xprob1"":""59"",""yprob1"":""41"",""V2"":""G9"",""conf2"":""0"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""G5"",""conf3"":""1"",""xprob3"":""40"",""yprob3"":""60"",""V4"":""G1"",""conf4"":""3"",""xprob4"":""1"",""yprob4"":""99"",""V5"":""G11"",""conf5"":""3"",""xprob5"":""98"",""yprob5"":""2"",""V6"":""L2"",""conf6"":""4"",""xprob6"":""70"",""yprob6"":""30"",""V7"":""L5"",""conf7"":""2"",""xprob7"":""85"",""yprob7"":""15"",""V8"":""L1"",""conf8"":""1"",""xprob8"":""5"",""yprob8"":""95"",""V9"":""L10"",""conf9"":""2"",""xprob9"":""35"",""yprob9"":""65"",""V10"":""G2"",""conf10"":""4"",""xprob10"":""5"",""yprob10"":""95""}",2021-12-13 21:08:10.881394,
"{""subject"":""3eok35yzp40"",""gender"":""man"",""age"":""35"",""education"":""18"",""income"":""60to80k"",""dummyconf"":""3"",""dummyxprob"":""90"",""dummyyprob"":""10"",""V1"":""L1"",""conf1"":""3"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L5"",""conf2"":""2"",""xprob2"":""49"",""yprob2"":""51"",""V3"":""L2"",""conf3"":""3"",""xprob3"":""24"",""yprob3"":""76"",""V4"":""G9"",""conf4"":""3"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G11"",""conf5"":""3"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G1"",""conf6"":""3"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G5"",""conf7"":""3"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L10"",""conf8"":""3"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L11"",""conf9"":""2"",""xprob9"":""10"",""yprob9"":""90"",""V10"":""G2"",""conf10"":""3"",""xprob10"":""75"",""yprob10"":""25""}",2021-12-13 22:03:01.122864,
"{""subject"":""fz4j35yzj6d"",""gender"":""man"",""age"":""34"",""education"":""16"",""income"":""<20k"",""dummyconf"":""4"",""dummyxprob"":""80"",""dummyyprob"":""20"",""V1"":""G1"",""conf1"":""3"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L5"",""conf2"":""3"",""xprob2"":""70"",""yprob2"":""30"",""V3"":""L11"",""conf3"":""2"",""xprob3"":""75"",""yprob3"":""25"",""V4"":""L2"",""conf4"":""4"",""xprob4"":""90"",""yprob4"":""10"",""V5"":""G9"",""conf5"":""2"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G5"",""conf6"":""3"",""xprob6"":""60"",""yprob6"":""40"",""V7"":""L1"",""conf7"":""3"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""G11"",""conf8"":""2"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L10"",""conf9"":""1"",""xprob9"":""70"",""yprob9"":""30"",""V10"":""G2"",""conf10"":""4"",""xprob10"":""90"",""yprob10"":""10""}",2021-12-13 21:49:23.435297,
"{""subject"":""twee35yzgqv"",""gender"":""man"",""age"":""26"",""education"":""12"",""income"":""20to40k"",""dummyconf"":""4"",""dummyxprob"":""97"",""dummyyprob"":""3"",""V1"":""L11"",""conf1"":""2"",""xprob1"":""70"",""yprob1"":""30"",""V2"":""G2"",""conf2"":""1"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L10"",""conf3"":""2"",""xprob3"":""68"",""yprob3"":""32"",""V4"":""L5"",""conf4"":""2"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G9"",""conf5"":""0"",""xprob5"":""57"",""yprob5"":""43"",""V6"":""L1"",""conf6"":""0"",""xprob6"":""60"",""yprob6"":""40"",""V7"":""G11"",""conf7"":""1"",""xprob7"":""52"",""yprob7"":""48"",""V8"":""G5"",""conf8"":""2"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L2"",""conf9"":""3"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G1"",""conf10"":""2"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:58:34.166321,
"{""subject"":""c04m35yzieu"",""gender"":""woman"",""age"":""63"",""education"":""18"",""income"":""20to40k"",""dummyconf"":""3"",""dummyxprob"":""80"",""dummyyprob"":""20"",""V1"":""L10"",""conf1"":""2"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L2"",""conf2"":""1"",""xprob2"":""66"",""yprob2"":""34"",""V3"":""G1"",""conf3"":""3"",""xprob3"":""10"",""yprob3"":""90"",""V4"":""L5"",""conf4"":""0"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L11"",""conf5"":""3"",""xprob5"":""75"",""yprob5"":""25"",""V6"":""G11"",""conf6"":""1"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L1"",""conf7"":""2"",""xprob7"":""90"",""yprob7"":""10"",""V8"":""G2"",""conf8"":""2"",""xprob8"":""33"",""yprob8"":""67"",""V9"":""G5"",""conf9"":""1"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G9"",""conf10"":""2"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:06:46.109122,
"{""subject"":""exiu35yzuqh"",""gender"":""man"",""age"":""35"",""education"":""14"",""income"":""40to60K"",""dummyconf"":""3"",""dummyxprob"":""90"",""dummyyprob"":""10"",""V1"":""L10"",""conf1"":""2"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""G2"",""conf2"":""3"",""xprob2"":""70"",""yprob2"":""30"",""V3"":""G1"",""conf3"":""4"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G5"",""conf4"":""3"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G9"",""conf5"":""1"",""xprob5"":""55"",""yprob5"":""45"",""V6"":""L11"",""conf6"":""2"",""xprob6"":""30"",""yprob6"":""70"",""V7"":""L2"",""conf7"":""3"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L1"",""conf8"":""4"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L5"",""conf9"":""3"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G11"",""conf10"":""1"",""xprob10"":""45"",""yprob10"":""55""}",2021-12-13 21:14:30.892716,
"{""subject"":""k9d635yz0rj"",""gender"":""woman"",""age"":""57"",""education"":""16"",""income"":"">100k"",""dummyconf"":""4"",""dummyxprob"":""90"",""dummyyprob"":""10"",""V1"":""G5"",""conf1"":""3"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L2"",""conf2"":""3"",""xprob2"":""16"",""yprob2"":""84"",""V3"":""G9"",""conf3"":""3"",""xprob3"":""55"",""yprob3"":""45"",""V4"":""L1"",""conf4"":""0"",""xprob4"":""51"",""yprob4"":""49"",""V5"":""L5"",""conf5"":""1"",""xprob5"":""73"",""yprob5"":""27"",""V6"":""L11"",""conf6"":""2"",""xprob6"":""68"",""yprob6"":""32"",""V7"":""G11"",""conf7"":""3"",""xprob7"":""93"",""yprob7"":""7"",""V8"":""L10"",""conf8"":""2"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G2"",""conf9"":""3"",""xprob9"":""21"",""yprob9"":""79"",""V10"":""G1"",""conf10"":""1"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:08:06.366120,
"{""subject"":""ngm035yz50l"",""gender"":""woman"",""age"":""45"",""education"":""20"",""income"":""60to80k"",""dummyconf"":""3"",""dummyxprob"":""95"",""dummyyprob"":""5"",""V1"":""G11"",""conf1"":""3"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L10"",""conf2"":""2"",""xprob2"":""30"",""yprob2"":""70"",""V3"":""L1"",""conf3"":""2"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G5"",""conf4"":""0"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L2"",""conf5"":""3"",""xprob5"":""15"",""yprob5"":""85"",""V6"":""L11"",""conf6"":""3"",""xprob6"":""75"",""yprob6"":""25"",""V7"":""G9"",""conf7"":""2"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L5"",""conf8"":""1"",""xprob8"":""55"",""yprob8"":""45"",""V9"":""G1"",""conf9"":""0"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G2"",""conf10"":""2"",""xprob10"":""35"",""yprob10"":""65""}",2021-12-13 21:08:45.041834,
"{""subject"":""26uf35yzmrb"",""gender"":""woman"",""age"":""48"",""education"":""14"",""income"":""60to80k"",""dummyconf"":""2"",""dummyxprob"":""77"",""dummyyprob"":""23"",""V1"":""G5"",""conf1"":""4"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L1"",""conf2"":""3"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L2"",""conf3"":""1"",""xprob3"":""29"",""yprob3"":""71"",""V4"":""G11"",""conf4"":""2"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L5"",""conf5"":""1"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L10"",""conf6"":""3"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G1"",""conf7"":""3"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L11"",""conf8"":""1"",""xprob8"":""32"",""yprob8"":""68"",""V9"":""G9"",""conf9"":""3"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G2"",""conf10"":""3"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:08:10.270146,
"{""subject"":""0bu935yzuut"",""gender"":""man"",""age"":""34"",""education"":""16"",""income"":""60to80k"",""dummyconf"":""3"",""dummyxprob"":""92"",""dummyyprob"":""8"",""V1"":""L1"",""conf1"":""0"",""xprob1"":""49"",""yprob1"":""51"",""V2"":""G2"",""conf2"":""0"",""xprob2"":""52"",""yprob2"":""48"",""V3"":""L5"",""conf3"":""0"",""xprob3"":""42"",""yprob3"":""58"",""V4"":""L10"",""conf4"":""1"",""xprob4"":""28"",""yprob4"":""72"",""V5"":""G9"",""conf5"":""0"",""xprob5"":""47"",""yprob5"":""53"",""V6"":""L2"",""conf6"":""1"",""xprob6"":""36"",""yprob6"":""64"",""V7"":""G5"",""conf7"":""0"",""xprob7"":""49"",""yprob7"":""51"",""V8"":""L11"",""conf8"":""1"",""xprob8"":""53"",""yprob8"":""47"",""V9"":""G1"",""conf9"":""0"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G11"",""conf10"":""0"",""xprob10"":""44"",""yprob10"":""56""}",2021-12-13 21:16:22.070866,
"{""subject"":""t5py35yze77"",""gender"":""man"",""age"":""49"",""education"":""12"",""income"":""<20k"",""dummyconf"":""3"",""dummyxprob"":""80"",""dummyyprob"":""20"",""V1"":""G2"",""conf1"":""4"",""xprob1"":""2"",""yprob1"":""98"",""V2"":""L11"",""conf2"":""2"",""xprob2"":""75"",""yprob2"":""25"",""V3"":""L5"",""conf3"":""0"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G9"",""conf4"":""2"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G1"",""conf5"":""3"",""xprob5"":""1"",""yprob5"":""99"",""V6"":""G11"",""conf6"":""0"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L2"",""conf7"":""3"",""xprob7"":""70"",""yprob7"":""30"",""V8"":""L10"",""conf8"":""0"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G5"",""conf9"":""0"",""xprob9"":""90"",""yprob9"":""10"",""V10"":""L1"",""conf10"":""1"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:06:21.001572,
"{""subject"":""jix335yzxi4"",""gender"":""woman"",""age"":""38"",""education"":""14"",""income"":""60to80k"",""dummyconf"":""2"",""dummyxprob"":""41"",""dummyyprob"":""59"",""V1"":""L5"",""conf1"":""0"",""xprob1"":""14"",""yprob1"":""86"",""V2"":""G1"",""conf2"":""1"",""xprob2"":""49"",""yprob2"":""51"",""V3"":""G11"",""conf3"":""2"",""xprob3"":""25"",""yprob3"":""75"",""V4"":""G2"",""conf4"":""1"",""xprob4"":""31"",""yprob4"":""69"",""V5"":""G9"",""conf5"":""1"",""xprob5"":""10"",""yprob5"":""90"",""V6"":""G5"",""conf6"":""2"",""xprob6"":""24"",""yprob6"":""76"",""V7"":""L11"",""conf7"":""2"",""xprob7"":""38"",""yprob7"":""62"",""V8"":""L1"",""conf8"":""3"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L10"",""conf9"":""1"",""xprob9"":""32"",""yprob9"":""68"",""V10"":""L2"",""conf10"":""0"",""xprob10"":""22"",""yprob10"":""78""}",2021-12-13 21:26:20.845241,
"{""subject"":""18r635yzjwu"",""gender"":""man"",""age"":""41"",""education"":""20"",""income"":""40to60K"",""dummyconf"":""3"",""dummyxprob"":""75"",""dummyyprob"":""25"",""V1"":""G5"",""conf1"":""2"",""xprob1"":""15"",""yprob1"":""85"",""V2"":""G2"",""conf2"":""1"",""xprob2"":""25"",""yprob2"":""75"",""V3"":""G1"",""conf3"":""4"",""xprob3"":""10"",""yprob3"":""90"",""V4"":""G9"",""conf4"":""3"",""xprob4"":""80"",""yprob4"":""20"",""V5"":""L5"",""conf5"":""2"",""xprob5"":""40"",""yprob5"":""60"",""V6"":""L11"",""conf6"":""2"",""xprob6"":""85"",""yprob6"":""15"",""V7"":""L2"",""conf7"":""1"",""xprob7"":""35"",""yprob7"":""65"",""V8"":""G11"",""conf8"":""3"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L1"",""conf9"":""0"",""xprob9"":""10"",""yprob9"":""90"",""V10"":""L10"",""conf10"":""2"",""xprob10"":""30"",""yprob10"":""70""}",2021-12-13 21:16:32.875383,
"{""subject"":""kr0h35yzwlg"",""gender"":""man"",""age"":""55"",""education"":""Master's Degree"",""income"":"">100k"",""dummyconf"":""4"",""dummyxprob"":""95"",""dummyyprob"":""5"",""V1"":""L2"",""conf1"":""3"",""xprob1"":""40"",""yprob1"":""60"",""V2"":""G9"",""conf2"":""2"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L1"",""conf3"":""2"",""xprob3"":""1"",""yprob3"":""99"",""V4"":""L11"",""conf4"":""3"",""xprob4"":""25"",""yprob4"":""75"",""V5"":""G5"",""conf5"":""3"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""G2"",""conf6"":""4"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G11"",""conf7"":""4"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""G1"",""conf8"":""3"",""xprob8"":""1"",""yprob8"":""99"",""V9"":""L5"",""conf9"":""4"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""L10"",""conf10"":""2"",""xprob10"":""20"",""yprob10"":""80""}",2021-12-13 21:43:04.411055,
"{""subject"":""n47835yzbyy"",""gender"":""woman"",""age"":""57"",""education"":""15"",""income"":""20to40k"",""dummyconf"":""3"",""dummyxprob"":""80"",""dummyyprob"":""20"",""V1"":""G1"",""conf1"":""0"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""G5"",""conf2"":""2"",""xprob2"":""50"",""yprob2"":""50"",""V3"":""L11"",""conf3"":""3"",""xprob3"":""35"",""yprob3"":""65"",""V4"":""G11"",""conf4"":""3"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G9"",""conf5"":""0"",""xprob5"":""35"",""yprob5"":""65"",""V6"":""G2"",""conf6"":""4"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L1"",""conf7"":""0"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L5"",""conf8"":""0"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""L10"",""conf9"":""3"",""xprob9"":""20"",""yprob9"":""80"",""V10"":""L2"",""conf10"":""3"",""xprob10"":""10"",""yprob10"":""90""}",2021-12-13 21:24:08.118310,
"{""subject"":""ecrb35yzo06"",""gender"":""woman"",""age"":""31"",""education"":""13"",""income"":""40to60K"",""dummyconf"":""4"",""dummyxprob"":""97"",""dummyyprob"":""3"",""V1"":""L5"",""conf1"":""4"",""xprob1"":""48"",""yprob1"":""52"",""V2"":""L1"",""conf2"":""4"",""xprob2"":""53"",""yprob2"":""47"",""V3"":""L11"",""conf3"":""4"",""xprob3"":""17"",""yprob3"":""83"",""V4"":""G11"",""conf4"":""4"",""xprob4"":""49"",""yprob4"":""51"",""V5"":""L2"",""conf5"":""4"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L10"",""conf6"":""4"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""G1"",""conf7"":""4"",""xprob7"":""48"",""yprob7"":""52"",""V8"":""G5"",""conf8"":""4"",""xprob8"":""51"",""yprob8"":""49"",""V9"":""G9"",""conf9"":""4"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G2"",""conf10"":""4"",""xprob10"":""49"",""yprob10"":""51""}",2021-12-13 21:19:15.174879,
"{""subject"":""zkxu35yzvm8"",""gender"":""man"",""age"":""40"",""education"":""12"",""income"":""20to40k"",""dummyconf"":""2"",""dummyxprob"":""74"",""dummyyprob"":""26"",""V1"":""G1"",""conf1"":""0"",""xprob1"":""6"",""yprob1"":""94"",""V2"":""G9"",""conf2"":""1"",""xprob2"":""40"",""yprob2"":""60"",""V3"":""G5"",""conf3"":""2"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""L2"",""conf4"":""2"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""G11"",""conf5"":""1"",""xprob5"":""30"",""yprob5"":""70"",""V6"":""L10"",""conf6"":""0"",""xprob6"":""43"",""yprob6"":""57"",""V7"":""L1"",""conf7"":""0"",""xprob7"":""5"",""yprob7"":""95"",""V8"":""L11"",""conf8"":""1"",""xprob8"":""9"",""yprob8"":""91"",""V9"":""G2"",""conf9"":""2"",""xprob9"":""26"",""yprob9"":""74"",""V10"":""L5"",""conf10"":""0"",""xprob10"":""51"",""yprob10"":""49""}",2021-12-13 21:16:15.296074,
"{""subject"":""oc4r35yzde6"",""gender"":""man"",""age"":""47"",""education"":""12"",""income"":""<20k"",""dummyconf"":""2"",""dummyxprob"":""70"",""dummyyprob"":""30"",""V1"":""G1"",""conf1"":""3"",""xprob1"":""50"",""yprob1"":""50"",""V2"":""L11"",""conf2"":""2"",""xprob2"":""5"",""yprob2"":""95"",""V3"":""G5"",""conf3"":""3"",""xprob3"":""50"",""yprob3"":""50"",""V4"":""G11"",""conf4"":""3"",""xprob4"":""50"",""yprob4"":""50"",""V5"":""L2"",""conf5"":""3"",""xprob5"":""50"",""yprob5"":""50"",""V6"":""L10"",""conf6"":""3"",""xprob6"":""50"",""yprob6"":""50"",""V7"":""L5"",""conf7"":""3"",""xprob7"":""50"",""yprob7"":""50"",""V8"":""L1"",""conf8"":""3"",""xprob8"":""50"",""yprob8"":""50"",""V9"":""G9"",""conf9"":""3"",""xprob9"":""50"",""yprob9"":""50"",""V10"":""G2"",""conf10"":""3"",""xprob10"":""50"",""yprob10"":""50""}",2021-12-13 21:05:09.708582,
