subject,gender,age,education,income,dummyVignetteAnswer,trialn,vignette,response,resp_order
jubk35yzos1,woman,28,16,80to100k,7,8,G9,4,B
jubk35yzos1,woman,28,16,80to100k,7,9,G2,4,A
jubk35yzos1,woman,28,16,80to100k,7,10,G11,3,A
1huh35yz67u,man,38,12,<20k,7,1,G9,5,B
1huh35yz67u,man,38,12,<20k,7,2,L2,5,B
1huh35yz67u,man,38,12,<20k,7,3,L10,4,A
1huh35yz67u,man,38,12,<20k,7,4,L5,3,B
1huh35yz67u,man,38,12,<20k,7,5,L1,2,B
1huh35yz67u,man,38,12,<20k,7,6,G2,3,A
1huh35yz67u,man,38,12,<20k,7,7,L11,3,B
1huh35yz67u,man,38,12,<20k,7,8,G11,5,B
1huh35yz67u,man,38,12,<20k,7,9,G5,3,A
1huh35yz67u,man,38,12,<20k,7,10,G1,5,B
xqqn35yz9bf,man,28,16,60to80k,7,1,G1,2,A
xqqn35yz9bf,man,28,16,60to80k,7,2,L5,5,A
xqqn35yz9bf,man,28,16,60to80k,7,3,G9,5,A
xqqn35yz9bf,man,28,16,60to80k,7,4,G2,1,A
xqqn35yz9bf,man,28,16,60to80k,7,5,L1,3,A
xqqn35yz9bf,man,28,16,60to80k,7,6,L11,2,A
xqqn35yz9bf,man,28,16,60to80k,7,7,G11,4,B
xqqn35yz9bf,man,28,16,60to80k,7,8,G5,7,A
xqqn35yz9bf,man,28,16,60to80k,7,9,L10,4,A
xqqn35yz9bf,man,28,16,60to80k,7,10,L2,4,A
r4qw35yzk2v,man,41,17,<20k,6,1,G1,2,A
r4qw35yzk2v,man,41,17,<20k,6,2,L10,3,B
r4qw35yzk2v,man,41,17,<20k,6,3,L11,2,B
r4qw35yzk2v,man,41,17,<20k,6,4,L5,4,B
r4qw35yzk2v,man,41,17,<20k,6,5,G9,4,A
r4qw35yzk2v,man,41,17,<20k,6,6,G2,6,B
r4qw35yzk2v,man,41,17,<20k,6,7,G11,2,B
r4qw35yzk2v,man,41,17,<20k,6,8,L1,2,B
r4qw35yzk2v,man,41,17,<20k,6,9,G5,4,B
r4qw35yzk2v,man,41,17,<20k,6,10,L2,2,B
it8135yzjty,man,42,15,40to60K,7,1,L11,6,A
it8135yzjty,man,42,15,40to60K,7,2,G9,4,B
it8135yzjty,man,42,15,40to60K,7,3,G2,4,A
it8135yzjty,man,42,15,40to60K,7,4,G1,4,B
it8135yzjty,man,42,15,40to60K,7,5,G11,4,B
it8135yzjty,man,42,15,40to60K,7,6,L5,5,A
it8135yzjty,man,42,15,40to60K,7,7,L10,4,B
it8135yzjty,man,42,15,40to60K,7,8,L1,4,A
it8135yzjty,man,42,15,40to60K,7,9,L2,4,A
it8135yzjty,man,42,15,40to60K,7,10,G5,5,A
ti4c35yz4zv,woman,34,14,40to60K,7,1,G11,4,A
ti4c35yz4zv,woman,34,14,40to60K,7,2,L2,6,A
ti4c35yz4zv,woman,34,14,40to60K,7,3,L5,6,A
ti4c35yz4zv,woman,34,14,40to60K,7,4,L1,5,B
ti4c35yz4zv,woman,34,14,40to60K,7,5,L10,2,B
ti4c35yz4zv,woman,34,14,40to60K,7,6,G2,7,A
ti4c35yz4zv,woman,34,14,40to60K,7,7,G9,6,A
ti4c35yz4zv,woman,34,14,40to60K,7,8,G1,2,A
ti4c35yz4zv,woman,34,14,40to60K,7,9,G5,5,A
ti4c35yz4zv,woman,34,14,40to60K,7,10,L11,6,A
mi8o35yz28j,man,32,15,<20k,7,1,L11,5,A
mi8o35yz28j,man,32,15,<20k,7,2,L1,3,B
mi8o35yz28j,man,32,15,<20k,7,3,G11,4,B
mi8o35yz28j,man,32,15,<20k,7,4,G5,5,A
mi8o35yz28j,man,32,15,<20k,7,5,G2,4,B
mi8o35yz28j,man,32,15,<20k,7,6,L10,5,A
mi8o35yz28j,man,32,15,<20k,7,7,G9,2,B
mi8o35yz28j,man,32,15,<20k,7,8,G1,5,B
mi8o35yz28j,man,32,15,<20k,7,9,L2,4,B
mi8o35yz28j,man,32,15,<20k,7,10,L5,5,A
l81l35yz5h4,man,54,19,>100k,7,1,G1,3,A
l81l35yz5h4,man,54,19,>100k,7,2,L5,3,A
l81l35yz5h4,man,54,19,>100k,7,3,L10,2,A
l81l35yz5h4,man,54,19,>100k,7,4,L2,6,B
l81l35yz5h4,man,54,19,>100k,7,5,G9,2,A
l81l35yz5h4,man,54,19,>100k,7,6,L11,5,B
l81l35yz5h4,man,54,19,>100k,7,7,G5,6,B
l81l35yz5h4,man,54,19,>100k,7,8,G2,6,B
l81l35yz5h4,man,54,19,>100k,7,9,G11,6,B
l81l35yz5h4,man,54,19,>100k,7,10,L1,6,B
264r35yzxqa,woman,63,18,20to40k,7,1,G2,6,A
264r35yzxqa,woman,63,18,20to40k,7,2,G9,2,B
264r35yzxqa,woman,63,18,20to40k,7,3,G5,4,B
264r35yzxqa,woman,63,18,20to40k,7,4,G11,4,B
264r35yzxqa,woman,63,18,20to40k,7,5,L1,6,A
264r35yzxqa,woman,63,18,20to40k,7,6,L2,6,A
264r35yzxqa,woman,63,18,20to40k,7,7,L11,3,A
264r35yzxqa,woman,63,18,20to40k,7,8,L5,2,A
264r35yzxqa,woman,63,18,20to40k,7,9,L10,2,B
264r35yzxqa,woman,63,18,20to40k,7,10,G1,6,B
a88o35yzixz,man,53,16,>100k,7,1,L1,5,B
a88o35yzixz,man,53,16,>100k,7,2,G9,2,A
a88o35yzixz,man,53,16,>100k,7,3,L2,3,B
a88o35yzixz,man,53,16,>100k,7,4,L11,5,A
a88o35yzixz,man,53,16,>100k,7,5,G11,3,A
a88o35yzixz,man,53,16,>100k,7,6,L5,6,A
a88o35yzixz,man,53,16,>100k,7,7,L10,5,A
a88o35yzixz,man,53,16,>100k,7,8,G2,6,B
a88o35yzixz,man,53,16,>100k,7,9,G1,5,B
a88o35yzixz,man,53,16,>100k,7,10,G5,6,B
1qwh35yzozu,man,39,13,40to60K,7,1,G2,4,B
1qwh35yzozu,man,39,13,40to60K,7,2,G5,4,A
1qwh35yzozu,man,39,13,40to60K,7,3,L11,4,B
1qwh35yzozu,man,39,13,40to60K,7,4,G9,4,A
1qwh35yzozu,man,39,13,40to60K,7,5,L1,3,B
1qwh35yzozu,man,39,13,40to60K,7,6,G11,4,A
1qwh35yzozu,man,39,13,40to60K,7,7,L10,4,B
1qwh35yzozu,man,39,13,40to60K,7,8,L2,4,A
1qwh35yzozu,man,39,13,40to60K,7,9,G1,5,B
1qwh35yzozu,man,39,13,40to60K,7,10,L5,4,B
w66j35yzza3,man,28,16,60to80k,7,1,G1,7,B
w66j35yzza3,man,28,16,60to80k,7,2,G5,7,B
w66j35yzza3,man,28,16,60to80k,7,3,L2,1,A
w66j35yzza3,man,28,16,60to80k,7,4,G9,1,A
w66j35yzza3,man,28,16,60to80k,7,5,L11,7,A
w66j35yzza3,man,28,16,60to80k,7,6,G11,1,A
w66j35yzza3,man,28,16,60to80k,7,7,G2,7,B
w66j35yzza3,man,28,16,60to80k,7,8,L5,1,A
w66j35yzza3,man,28,16,60to80k,7,9,L1,7,B
w66j35yzza3,man,28,16,60to80k,7,10,L10,1,A
tmzh35yzr2e,woman,33,16,20to40k,5,1,L5,4,A
tmzh35yzr2e,woman,33,16,20to40k,5,2,G9,4,B
tmzh35yzr2e,woman,33,16,20to40k,5,3,L2,3,A
tmzh35yzr2e,woman,33,16,20to40k,5,4,L10,4,A
tmzh35yzr2e,woman,33,16,20to40k,5,5,L11,3,A
tmzh35yzr2e,woman,33,16,20to40k,5,6,L1,4,A
tmzh35yzr2e,woman,33,16,20to40k,5,7,G2,5,A
tmzh35yzr2e,woman,33,16,20to40k,5,8,G5,4,A
tmzh35yzr2e,woman,33,16,20to40k,5,9,G11,4,A
tmzh35yzr2e,woman,33,16,20to40k,5,10,G1,4,A
5afb35yz3i3,man,24,14,20to40k,1,1,G1,7,B
5afb35yz3i3,man,24,14,20to40k,1,2,G2,7,B
5afb35yz3i3,man,24,14,20to40k,1,3,L5,1,A
5afb35yz3i3,man,24,14,20to40k,1,4,L10,7,B
5afb35yz3i3,man,24,14,20to40k,1,5,G11,7,B
5afb35yz3i3,man,24,14,20to40k,1,6,L11,1,A
5afb35yz3i3,man,24,14,20to40k,1,7,L1,7,B
5afb35yz3i3,man,24,14,20to40k,1,8,G9,1,A
5afb35yz3i3,man,24,14,20to40k,1,9,G5,7,B
5afb35yz3i3,man,24,14,20to40k,1,10,L2,1,A
70xw35yzujy,man,28,18,60to80k,7,1,G9,3,A
70xw35yzujy,man,28,18,60to80k,7,2,L5,4,B
70xw35yzujy,man,28,18,60to80k,7,3,L2,4,A
70xw35yzujy,man,28,18,60to80k,7,4,G1,3,B
70xw35yzujy,man,28,18,60to80k,7,5,L11,2,B
70xw35yzujy,man,28,18,60to80k,7,6,L10,5,A
70xw35yzujy,man,28,18,60to80k,7,7,G11,2,B
70xw35yzujy,man,28,18,60to80k,7,8,L1,6,B
70xw35yzujy,man,28,18,60to80k,7,9,G5,2,A
70xw35yzujy,man,28,18,60to80k,7,10,G2,4,A
luel35yzzi9,man,45,16,40to60K,7,1,G5,2,A
luel35yzzi9,man,45,16,40to60K,7,2,G2,1,A
luel35yzzi9,man,45,16,40to60K,7,3,G9,2,B
luel35yzzi9,man,45,16,40to60K,7,4,G11,6,B
luel35yzzi9,man,45,16,40to60K,7,5,L1,6,A
luel35yzzi9,man,45,16,40to60K,7,6,L11,6,A
luel35yzzi9,man,45,16,40to60K,7,7,L5,2,B
luel35yzzi9,man,45,16,40to60K,7,8,L10,5,A
luel35yzzi9,man,45,16,40to60K,7,9,L2,6,B
luel35yzzi9,man,45,16,40to60K,7,10,G1,6,B
fjg835yzugm,man,25,Bachelor's degree,60to80k,7,1,G2,6,B
fjg835yzugm,man,25,Bachelor's degree,60to80k,7,2,G11,5,B
fjg835yzugm,man,25,Bachelor's degree,60to80k,7,3,L10,3,B
fjg835yzugm,man,25,Bachelor's degree,60to80k,7,4,L1,4,B
fjg835yzugm,man,25,Bachelor's degree,60to80k,7,5,L2,6,B
fjg835yzugm,man,25,Bachelor's degree,60to80k,7,6,L5,2,A
fjg835yzugm,man,25,Bachelor's degree,60to80k,7,7,L11,7,B
fjg835yzugm,man,25,Bachelor's degree,60to80k,7,8,G9,5,B
fjg835yzugm,man,25,Bachelor's degree,60to80k,7,9,G1,3,A
fjg835yzugm,man,25,Bachelor's degree,60to80k,7,10,G5,6,B
ujnn35yzz55,woman,60,18,>100k,7,1,G1,4,B
ujnn35yzz55,woman,60,18,>100k,7,2,G2,5,B
ujnn35yzz55,woman,60,18,>100k,7,3,L5,3,B
ujnn35yzz55,woman,60,18,>100k,7,4,G11,3,A
ujnn35yzz55,woman,60,18,>100k,7,5,L11,5,A
ujnn35yzz55,woman,60,18,>100k,7,6,L10,3,B
ujnn35yzz55,woman,60,18,>100k,7,7,G9,7,B
ujnn35yzz55,woman,60,18,>100k,7,8,L2,3,A
ujnn35yzz55,woman,60,18,>100k,7,9,L1,3,A
ujnn35yzz55,woman,60,18,>100k,7,10,G5,6,B
me3235yzyb2,man,33,18,>100k,7,1,G5,2,A
me3235yzyb2,man,33,18,>100k,7,2,G1,2,A
me3235yzyb2,man,33,18,>100k,7,3,G2,6,B
me3235yzyb2,man,33,18,>100k,7,4,G11,2,A
me3235yzyb2,man,33,18,>100k,7,5,G9,2,A
me3235yzyb2,man,33,18,>100k,7,6,L5,2,A
me3235yzyb2,man,33,18,>100k,7,7,L1,6,B
me3235yzyb2,man,33,18,>100k,7,8,L11,2,A
me3235yzyb2,man,33,18,>100k,7,9,L10,2,A
me3235yzyb2,man,33,18,>100k,7,10,L2,2,A
mfkw35yzhlc,woman,21,Bachelors,<20k,7,1,G1,3,A
mfkw35yzhlc,woman,21,Bachelors,<20k,7,2,L10,4,A
mfkw35yzhlc,woman,21,Bachelors,<20k,7,3,L5,5,B
mfkw35yzhlc,woman,21,Bachelors,<20k,7,4,G2,2,A
mfkw35yzhlc,woman,21,Bachelors,<20k,7,5,L11,4,A
mfkw35yzhlc,woman,21,Bachelors,<20k,7,6,L1,3,B
mfkw35yzhlc,woman,21,Bachelors,<20k,7,7,G9,4,A
mfkw35yzhlc,woman,21,Bachelors,<20k,7,8,L2,2,A
mfkw35yzhlc,woman,21,Bachelors,<20k,7,9,G11,2,A
mfkw35yzhlc,woman,21,Bachelors,<20k,7,10,G5,2,A
lzv435yzzas,man,36,12,20to40k,7,1,L2,4,B
lzv435yzzas,man,36,12,20to40k,7,2,L11,5,A
lzv435yzzas,man,36,12,20to40k,7,3,G11,3,B
lzv435yzzas,man,36,12,20to40k,7,4,G1,7,B
lzv435yzzas,man,36,12,20to40k,7,5,L10,5,A
lzv435yzzas,man,36,12,20to40k,7,6,L5,5,B
lzv435yzzas,man,36,12,20to40k,7,7,G2,4,A
lzv435yzzas,man,36,12,20to40k,7,8,G9,6,A
lzv435yzzas,man,36,12,20to40k,7,9,L1,4,A
lzv435yzzas,man,36,12,20to40k,7,10,G5,2,A
8f9f35yzcix,man,37,16,60to80k,7,1,G2,6,B
8f9f35yzcix,man,37,16,60to80k,7,2,G9,5,A
8f9f35yzcix,man,37,16,60to80k,7,3,L5,6,B
8f9f35yzcix,man,37,16,60to80k,7,4,G1,2,A
8f9f35yzcix,man,37,16,60to80k,7,5,G11,6,B
8f9f35yzcix,man,37,16,60to80k,7,6,L11,7,A
8f9f35yzcix,man,37,16,60to80k,7,7,L10,6,A
8f9f35yzcix,man,37,16,60to80k,7,8,L2,5,A
8f9f35yzcix,man,37,16,60to80k,7,9,L1,2,B
8f9f35yzcix,man,37,16,60to80k,7,10,G5,5,B
uf6535yzfp3,woman,55,15,40to60K,7,1,L5,3,A
uf6535yzfp3,woman,55,15,40to60K,7,2,L11,5,B
uf6535yzfp3,woman,55,15,40to60K,7,3,L1,5,B
uf6535yzfp3,woman,55,15,40to60K,7,4,L2,2,A
uf6535yzfp3,woman,55,15,40to60K,7,5,G5,6,B
uf6535yzfp3,woman,55,15,40to60K,7,6,G9,5,B
uf6535yzfp3,woman,55,15,40to60K,7,7,G11,2,A
uf6535yzfp3,woman,55,15,40to60K,7,8,G2,6,B
uf6535yzfp3,woman,55,15,40to60K,7,9,L10,2,A
uf6535yzfp3,woman,55,15,40to60K,7,10,G1,5,A
tpwa35yzze5,man,28,16,na,7,1,L2,4,A
tpwa35yzze5,man,28,16,na,7,2,L1,7,B
tpwa35yzze5,man,28,16,na,7,3,G5,4,A
tpwa35yzze5,man,28,16,na,7,4,L10,4,A
tpwa35yzze5,man,28,16,na,7,5,G9,4,A
tpwa35yzze5,man,28,16,na,7,6,L11,4,A
tpwa35yzze5,man,28,16,na,7,7,G1,3,B
tpwa35yzze5,man,28,16,na,7,8,L5,4,B
tpwa35yzze5,man,28,16,na,7,9,G11,4,B
tpwa35yzze5,man,28,16,na,7,10,G2,4,B
cc8s35yzrlz,woman,37,16,80to100k,7,1,L10,4,B
cc8s35yzrlz,woman,37,16,80to100k,7,2,G11,7,A
cc8s35yzrlz,woman,37,16,80to100k,7,3,L5,7,A
cc8s35yzrlz,woman,37,16,80to100k,7,4,G9,4,A
cc8s35yzrlz,woman,37,16,80to100k,7,5,L1,6,B
cc8s35yzrlz,woman,37,16,80to100k,7,6,L2,1,B
cc8s35yzrlz,woman,37,16,80to100k,7,7,L11,7,A
cc8s35yzrlz,woman,37,16,80to100k,7,8,G5,7,A
cc8s35yzrlz,woman,37,16,80to100k,7,9,G1,1,A
cc8s35yzrlz,woman,37,16,80to100k,7,10,G2,1,B
k4qk35yzteb,man,42,BA,60to80k,7,1,L2,6,B
k4qk35yzteb,man,42,BA,60to80k,7,2,L10,4,A
k4qk35yzteb,man,42,BA,60to80k,7,3,L5,4,A
k4qk35yzteb,man,42,BA,60to80k,7,4,L1,5,A
k4qk35yzteb,man,42,BA,60to80k,7,5,L11,6,B
k4qk35yzteb,man,42,BA,60to80k,7,6,G9,2,A
k4qk35yzteb,man,42,BA,60to80k,7,7,G5,3,A
k4qk35yzteb,man,42,BA,60to80k,7,8,G1,4,A
k4qk35yzteb,man,42,BA,60to80k,7,9,G2,4,A
k4qk35yzteb,man,42,BA,60to80k,7,10,G11,3,A
kf8i35yztzx,man,50,Incomplete college,80to100k,7,1,L5,4,B
kf8i35yztzx,man,50,Incomplete college,80to100k,7,2,G11,4,A
kf8i35yztzx,man,50,Incomplete college,80to100k,7,3,L10,4,B
kf8i35yztzx,man,50,Incomplete college,80to100k,7,4,L2,4,B
kf8i35yztzx,man,50,Incomplete college,80to100k,7,5,G9,4,A
kf8i35yztzx,man,50,Incomplete college,80to100k,7,6,G1,2,A
kf8i35yztzx,man,50,Incomplete college,80to100k,7,7,G5,5,B
kf8i35yztzx,man,50,Incomplete college,80to100k,7,8,L11,6,A
kf8i35yztzx,man,50,Incomplete college,80to100k,7,9,G2,4,B
kf8i35yztzx,man,50,Incomplete college,80to100k,7,10,L1,6,A
m6s335yz2pm,woman,54,7,60to80k,7,1,L5,4,B
m6s335yz2pm,woman,54,7,60to80k,7,2,G1,4,B
m6s335yz2pm,woman,54,7,60to80k,7,3,G9,3,A
m6s335yz2pm,woman,54,7,60to80k,7,4,G11,4,B
m6s335yz2pm,woman,54,7,60to80k,7,5,G2,5,A
m6s335yz2pm,woman,54,7,60to80k,7,6,L10,5,A
m6s335yz2pm,woman,54,7,60to80k,7,7,G5,3,B
m6s335yz2pm,woman,54,7,60to80k,7,8,L11,3,A
m6s335yz2pm,woman,54,7,60to80k,7,9,L2,3,B
m6s335yz2pm,woman,54,7,60to80k,7,10,L1,3,B
uut435yz6qd,woman,31,16,20to40k,7,1,L10,6,B
uut435yz6qd,woman,31,16,20to40k,7,2,G11,2,A
uut435yz6qd,woman,31,16,20to40k,7,3,G5,6,B
uut435yz6qd,woman,31,16,20to40k,7,4,L1,2,A
uut435yz6qd,woman,31,16,20to40k,7,5,L2,6,B
uut435yz6qd,woman,31,16,20to40k,7,6,G9,1,A
uut435yz6qd,woman,31,16,20to40k,7,7,L11,1,A
uut435yz6qd,woman,31,16,20to40k,7,8,G1,1,A
uut435yz6qd,woman,31,16,20to40k,7,9,G2,1,A
uut435yz6qd,woman,31,16,20to40k,7,10,L5,2,A
1x1t35yzyl7,man,44,13,20to40k,7,1,L2,4,B
1x1t35yzyl7,man,44,13,20to40k,7,2,L11,4,A
1x1t35yzyl7,man,44,13,20to40k,7,3,L1,5,A
1x1t35yzyl7,man,44,13,20to40k,7,4,G5,6,A
1x1t35yzyl7,man,44,13,20to40k,7,5,G11,3,B
1x1t35yzyl7,man,44,13,20to40k,7,6,G9,4,A
1x1t35yzyl7,man,44,13,20to40k,7,7,G1,5,A
1x1t35yzyl7,man,44,13,20to40k,7,8,L5,6,A
1x1t35yzyl7,man,44,13,20to40k,7,9,L10,7,A
1x1t35yzyl7,man,44,13,20to40k,7,10,G2,5,A
h98t35yzcm3,man,57,6,60to80k,7,1,G9,1,A
h98t35yzcm3,man,57,6,60to80k,7,2,G2,7,B
h98t35yzcm3,man,57,6,60to80k,7,3,L1,7,A
h98t35yzcm3,man,57,6,60to80k,7,4,G5,1,A
h98t35yzcm3,man,57,6,60to80k,7,5,L11,1,A
h98t35yzcm3,man,57,6,60to80k,7,6,L10,1,B
h98t35yzcm3,man,57,6,60to80k,7,7,G1,1,B
h98t35yzcm3,man,57,6,60to80k,7,8,L2,1,A
h98t35yzcm3,man,57,6,60to80k,7,9,L5,1,A
h98t35yzcm3,man,57,6,60to80k,7,10,G11,1,A
phuv35yz6z9,woman,27,16,>100k,7,1,L1,5,B
phuv35yz6z9,woman,27,16,>100k,7,2,L5,5,A
phuv35yz6z9,woman,27,16,>100k,7,3,G2,4,B
phuv35yz6z9,woman,27,16,>100k,7,4,L11,3,B
phuv35yz6z9,woman,27,16,>100k,7,5,G11,4,A
phuv35yz6z9,woman,27,16,>100k,7,6,G5,2,A
phuv35yz6z9,woman,27,16,>100k,7,7,G1,3,A
phuv35yz6z9,woman,27,16,>100k,7,8,L10,3,A
phuv35yz6z9,woman,27,16,>100k,7,9,G9,3,B
phuv35yz6z9,woman,27,16,>100k,7,10,L2,5,A
283h35yz8v3,man,43,14,40to60K,7,1,G2,5,B
283h35yz8v3,man,43,14,40to60K,7,2,L1,6,A
283h35yz8v3,man,43,14,40to60K,7,3,L5,2,A
283h35yz8v3,man,43,14,40to60K,7,4,L11,4,A
283h35yz8v3,man,43,14,40to60K,7,5,G9,2,A
283h35yz8v3,man,43,14,40to60K,7,6,G11,3,B
283h35yz8v3,man,43,14,40to60K,7,7,L10,3,A
283h35yz8v3,man,43,14,40to60K,7,8,G1,5,B
283h35yz8v3,man,43,14,40to60K,7,9,G5,6,B
283h35yz8v3,man,43,14,40to60K,7,10,L2,6,B
8mfu35yz97r,woman,62,21,20to40k,7,1,G2,6,B
8mfu35yz97r,woman,62,21,20to40k,7,2,G5,1,A
8mfu35yz97r,woman,62,21,20to40k,7,3,L10,2,B
8mfu35yz97r,woman,62,21,20to40k,7,4,L1,6,B
8mfu35yz97r,woman,62,21,20to40k,7,5,L2,3,B
8mfu35yz97r,woman,62,21,20to40k,7,6,L5,6,B
8mfu35yz97r,woman,62,21,20to40k,7,7,G11,3,A
8mfu35yz97r,woman,62,21,20to40k,7,8,G9,5,B
8mfu35yz97r,woman,62,21,20to40k,7,9,L11,6,B
8mfu35yz97r,woman,62,21,20to40k,7,10,G1,1,A
j4gb35yzp4n,woman,56,18,>100k,7,1,G2,2,B
j4gb35yzp4n,woman,56,18,>100k,7,2,L10,3,B
j4gb35yzp4n,woman,56,18,>100k,7,3,L1,2,B
j4gb35yzp4n,woman,56,18,>100k,7,4,L5,2,B
j4gb35yzp4n,woman,56,18,>100k,7,5,G11,4,A
j4gb35yzp4n,woman,56,18,>100k,7,6,L11,1,B
j4gb35yzp4n,woman,56,18,>100k,7,7,L2,6,A
j4gb35yzp4n,woman,56,18,>100k,7,8,G1,1,A
j4gb35yzp4n,woman,56,18,>100k,7,9,G9,2,A
j4gb35yzp4n,woman,56,18,>100k,7,10,G5,6,A
6ni935yz5r1,woman,50,14,60to80k,7,1,L2,4,B
6ni935yz5r1,woman,50,14,60to80k,7,2,G5,5,B
6ni935yz5r1,woman,50,14,60to80k,7,3,G11,6,B
6ni935yz5r1,woman,50,14,60to80k,7,4,L10,2,B
6ni935yz5r1,woman,50,14,60to80k,7,5,G2,4,B
6ni935yz5r1,woman,50,14,60to80k,7,6,L1,3,B
6ni935yz5r1,woman,50,14,60to80k,7,7,G9,4,A
6ni935yz5r1,woman,50,14,60to80k,7,8,L11,4,B
6ni935yz5r1,woman,50,14,60to80k,7,9,L5,4,A
6ni935yz5r1,woman,50,14,60to80k,7,10,G1,2,A
a5ez35yzecj,woman,36,12,20to40k,7,1,L5,1,A
a5ez35yzecj,woman,36,12,20to40k,7,2,L2,2,A
a5ez35yzecj,woman,36,12,20to40k,7,3,L1,1,A
a5ez35yzecj,woman,36,12,20to40k,7,4,L11,5,A
a5ez35yzecj,woman,36,12,20to40k,7,5,G11,2,A
a5ez35yzecj,woman,36,12,20to40k,7,6,G9,2,A
a5ez35yzecj,woman,36,12,20to40k,7,7,G5,6,B
a5ez35yzecj,woman,36,12,20to40k,7,8,G1,1,A
a5ez35yzecj,woman,36,12,20to40k,7,9,G2,4,B
a5ez35yzecj,woman,36,12,20to40k,7,10,L10,6,A
d2jv35yzgm3,woman,48,12,20to40k,7,1,L11,3,B
d2jv35yzgm3,woman,48,12,20to40k,7,2,G5,6,B
d2jv35yzgm3,woman,48,12,20to40k,7,3,L1,6,A
d2jv35yzgm3,woman,48,12,20to40k,7,4,G11,5,B
d2jv35yzgm3,woman,48,12,20to40k,7,5,L2,5,B
d2jv35yzgm3,woman,48,12,20to40k,7,6,L5,5,A
d2jv35yzgm3,woman,48,12,20to40k,7,7,G1,6,B
d2jv35yzgm3,woman,48,12,20to40k,7,8,G9,2,A
d2jv35yzgm3,woman,48,12,20to40k,7,9,L10,6,A
d2jv35yzgm3,woman,48,12,20to40k,7,10,G2,6,A
4kb835yzd8p,man,49,17,80to100k,5,1,L1,3,B
4kb835yzd8p,man,49,17,80to100k,5,2,L11,2,A
4kb835yzd8p,man,49,17,80to100k,5,3,L2,4,A
4kb835yzd8p,man,49,17,80to100k,5,4,G5,4,B
4kb835yzd8p,man,49,17,80to100k,5,5,G1,5,B
4kb835yzd8p,man,49,17,80to100k,5,6,G9,4,A
4kb835yzd8p,man,49,17,80to100k,5,7,G11,5,B
4kb835yzd8p,man,49,17,80to100k,5,8,G2,2,B
4kb835yzd8p,man,49,17,80to100k,5,9,L10,6,A
4kb835yzd8p,man,49,17,80to100k,5,10,L5,5,A
4cvo35yzq1m,man,37,16,>100k,7,1,L5,4,B
4cvo35yzq1m,man,37,16,>100k,7,2,L2,5,B
4cvo35yzq1m,man,37,16,>100k,7,3,L1,4,A
4cvo35yzq1m,man,37,16,>100k,7,4,L11,2,B
4cvo35yzq1m,man,37,16,>100k,7,5,L10,6,B
4cvo35yzq1m,man,37,16,>100k,7,6,G11,2,A
4cvo35yzq1m,man,37,16,>100k,7,7,G1,7,B
4cvo35yzq1m,man,37,16,>100k,7,8,G5,6,A
4cvo35yzq1m,man,37,16,>100k,7,9,G2,4,A
4cvo35yzq1m,man,37,16,>100k,7,10,G9,4,A
xsgb35yz9mk,man,31,16,40to60K,6,1,G9,4,B
xsgb35yz9mk,man,31,16,40to60K,6,2,L1,3,A
xsgb35yz9mk,man,31,16,40to60K,6,3,G5,3,A
xsgb35yz9mk,man,31,16,40to60K,6,4,L2,3,A
xsgb35yz9mk,man,31,16,40to60K,6,5,G11,5,B
xsgb35yz9mk,man,31,16,40to60K,6,6,L11,3,A
xsgb35yz9mk,man,31,16,40to60K,6,7,L5,3,A
xsgb35yz9mk,man,31,16,40to60K,6,8,G2,5,B
xsgb35yz9mk,man,31,16,40to60K,6,9,G1,5,B
xsgb35yz9mk,man,31,16,40to60K,6,10,L10,5,B
3auw35yzdmu,woman,28,16,60to80k,7,1,L11,4,B
3auw35yzdmu,woman,28,16,60to80k,7,2,L1,4,A
3auw35yzdmu,woman,28,16,60to80k,7,3,L10,4,B
3auw35yzdmu,woman,28,16,60to80k,7,4,L2,4,B
3auw35yzdmu,woman,28,16,60to80k,7,5,L5,4,B
3auw35yzdmu,woman,28,16,60to80k,7,6,G9,4,A
3auw35yzdmu,woman,28,16,60to80k,7,7,G11,4,B
3auw35yzdmu,woman,28,16,60to80k,7,8,G1,4,B
3auw35yzdmu,woman,28,16,60to80k,7,9,G2,4,A
3auw35yzdmu,woman,28,16,60to80k,7,10,G5,4,A
cidn35yzndn,woman,26,16,>100k,7,1,L2,5,B
cidn35yzndn,woman,26,16,>100k,7,2,L1,7,A
cidn35yzndn,woman,26,16,>100k,7,3,G9,1,B
cidn35yzndn,woman,26,16,>100k,7,4,L5,7,A
cidn35yzndn,woman,26,16,>100k,7,5,L10,6,A
cidn35yzndn,woman,26,16,>100k,7,6,L11,1,B
cidn35yzndn,woman,26,16,>100k,7,7,G2,6,A
cidn35yzndn,woman,26,16,>100k,7,8,G5,6,A
cidn35yzndn,woman,26,16,>100k,7,9,G11,2,B
cidn35yzndn,woman,26,16,>100k,7,10,G1,6,A
0a4y35yzvd4,man,28,16,60to80k,7,1,L2,6,B
0a4y35yzvd4,man,28,16,60to80k,7,2,L11,7,B
0a4y35yzvd4,man,28,16,60to80k,7,3,L5,2,A
0a4y35yzvd4,man,28,16,60to80k,7,4,G11,3,A
0a4y35yzvd4,man,28,16,60to80k,7,5,L1,1,A
0a4y35yzvd4,man,28,16,60to80k,7,6,L10,2,B
0a4y35yzvd4,man,28,16,60to80k,7,7,G5,1,A
0a4y35yzvd4,man,28,16,60to80k,7,8,G2,2,A
