content,date,exp
"{""subject"":""l06335yzt1s"",""condition"":""G5x"",""vignetteType"":""G"",""vignetteNumber"":5,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""83"",""dummyYprob"":""17"",""vignetteConfidence"":""1"",""vignetteXprob"":""60"",""vignetteYprob"":""40"",""gender"":""female"",""age"":""29"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:26:27.747931,
"{""subject"":""8jv335yzsi1"",""condition"":""L1y"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""4"",""vignetteXprob"":""90"",""vignetteYprob"":""10"",""gender"":""female"",""age"":""47"",""postQuestion1"":""correct"",""postQuestion2"":""It was an insider tip and more than likely it was a great tip to act on. I would not want to risk hoping it did not when I could have done something to keep me from losing money""}",2019-11-17 22:28:21.355608,
"{""subject"":""hzcr35yzn93"",""condition"":""G1x"",""vignetteType"":""G"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""91"",""dummyYprob"":""9"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""33"",""postQuestion1"":""correct"",""postQuestion2"":""I didn't know which of the two stocks would skyrocket because he did not tell me when I was on the call with my broker so it's totally random.""}",2019-11-18 15:38:31.299841,
"{""subject"":""bhsg35yzk8y"",""condition"":""G6x"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""30"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:36:54.452106,
"{""subject"":""sa2v35yzbz4"",""condition"":""L12x"",""vignetteType"":""L"",""vignetteNumber"":12,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""4"",""vignetteXprob"":""95"",""vignetteYprob"":""5"",""gender"":""female"",""age"":""41"",""postQuestion1"":""correct"",""postQuestion2"":""It said what was the probability that the budget would be slashed for one department.  It didn't specify if you thought that it was going to happen for x over y so I left the probability high""}",2019-11-17 22:25:41.957677,
"{""subject"":""a85n35yzrnn"",""condition"":""L1x"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""56"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 05:34:04.752550,
"{""subject"":""ah9n35yzn7l"",""condition"":""L2x"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""53"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:58:16.670827,
"{""subject"":""7j5y35yzv0v"",""condition"":""L4y"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""3"",""vignetteXprob"":""5"",""vignetteYprob"":""95"",""gender"":""male"",""age"":""67"",""postQuestion1"":""correct"",""postQuestion2"":""As I am very careful about my computer(s), I infer that I have a very mild form of virus that will only take an hour to remove.  I'd do it myself, but your instructions say otherwise.  Of course, Murphy might say otherwise...""}",2019-11-17 22:32:17.435830,
"{""subject"":""kket35yz97e"",""condition"":""L8y"",""vignetteType"":""L"",""vignetteNumber"":8,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""50"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 13:11:25.846906,
"{""subject"":""15xy35yzluk"",""condition"":""L1x"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""97"",""dummyYprob"":""3"",""vignetteConfidence"":""4"",""vignetteXprob"":""95"",""vignetteYprob"":""5"",""gender"":""female"",""age"":""50"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 15:50:37.962328,
"{""subject"":""dl6x35yzyjs"",""condition"":""L11y"",""vignetteType"":""L"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""25"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 11:01:51.410327,
"{""subject"":""dcms35yzgdj"",""condition"":""L2y"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""89"",""dummyYprob"":""11"",""vignetteConfidence"":""2"",""vignetteXprob"":""49"",""vignetteYprob"":""51"",""gender"":""male"",""age"":""31"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 15:01:07.828747,
"{""subject"":""yerv35yz22s"",""condition"":""L6x"",""vignetteType"":""L"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""45"",""vignetteYprob"":""55"",""gender"":""female"",""age"":""59"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 14:58:52.561470,
"{""subject"":""6x3n35yzkoe"",""condition"":""G8y"",""vignetteType"":""G"",""vignetteNumber"":8,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""12"",""vignetteYprob"":""88"",""gender"":""female"",""age"":""46"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 13:08:18.543548,
"{""subject"":""3dvu35yzfsb"",""condition"":""G10y"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""2"",""vignetteXprob"":""33"",""vignetteYprob"":""67"",""gender"":""male"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""The question was too vague for me (or anyone!) to answer with confidence.  Did the casino set this game up so that a player could only win by picking a red ball, or was each player allowed to choose which color they expected to pick?  This was a glaring detail that should have been included, because it would have affected how I answered.  If the casino only allowed red balls to win, as I was forced to assume, then there would clearly be less than 50% chance of a ball being red.  If players were allowed to choose for themselves, then there would probably have been a 50% chance of winning.""}",2019-11-17 22:27:00.079242,
"{""subject"":""stvw35yzd87"",""condition"":""G3x"",""vignetteType"":""G"",""vignetteNumber"":3,""Start100"":""x"",""dummyConfidence"":""2"",""dummyXprob"":""82"",""dummyYprob"":""18"",""vignetteConfidence"":""0"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""37"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:29:51.049509,
"{""subject"":""93ly35yzyft"",""condition"":""L7x"",""vignetteType"":""L"",""vignetteNumber"":7,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""70"",""dummyYprob"":""30"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""41"",""postQuestion1"":""correct"",""postQuestion2"":""Since the data was insufficient  to make  a decision, I went with least chance for failure.""}",2019-11-18 13:47:12.069613,
"{""subject"":""0pyf35yzm0z"",""condition"":""L10x"",""vignetteType"":""L"",""vignetteNumber"":10,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""37"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:26:19.449722,
"{""subject"":""b86u35yzlki"",""condition"":""L7x"",""vignetteType"":""L"",""vignetteNumber"":7,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""32"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:41:47.094606,
"{""subject"":""vy2k35yz0ur"",""condition"":""G2x"",""vignetteType"":""G"",""vignetteNumber"":2,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""83"",""dummyYprob"":""17"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""56"",""postQuestion1"":""correct"",""postQuestion2"":""there was no indication either was more likely""}",2019-11-17 22:29:24.641487,
"{""subject"":""6n7h35yz84m"",""condition"":""G8x"",""vignetteType"":""G"",""vignetteNumber"":8,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""37"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 08:09:45.478572,
"{""subject"":""izex35yzpxm"",""condition"":""G7y"",""vignetteType"":""G"",""vignetteNumber"":7,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""52"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 01:28:31.267661,
"{""subject"":""qs9j35yzwal"",""condition"":""L1x"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""33"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 09:34:06.951592,
"{""subject"":""r46935yzn24"",""condition"":""G9y"",""vignetteType"":""G"",""vignetteNumber"":9,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""35"",""postQuestion1"":""correct"",""postQuestion2"":""It seemed like a trick question. Most, if not all of the other sections used the word \""likelihood\"" but this one used the word \""probability.\"" Those are not synonyms.""}",2019-11-18 02:32:31.776316,
"{""subject"":""mntz35yzcdw"",""condition"":""L4x"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""57"",""postQuestion1"":""correct"",""postQuestion2"":""there was no other data so I went with 50/50""}",2019-11-18 10:15:18.803324,
"{""subject"":""9uve35yznn5"",""condition"":""L11y"",""vignetteType"":""L"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""2"",""dummyXprob"":""59"",""dummyYprob"":""41"",""vignetteConfidence"":""4"",""vignetteXprob"":""68"",""vignetteYprob"":""32"",""gender"":""male"",""age"":""46"",""postQuestion1"":""correct"",""postQuestion2"":""I guessed that one activity (X) would be dropped.I was thinking that at least one of the two would be dropped because schools sometimes drop activities for lack of funds.""}",2019-11-18 01:15:01.489745,
"{""subject"":""gk1435yzsp7"",""condition"":""L6x"",""vignetteType"":""L"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""3"",""vignetteXprob"":""28"",""vignetteYprob"":""72"",""gender"":""male"",""age"":""35"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 14:25:56.860432,
"{""subject"":""jzgm35yznae"",""condition"":""G9y"",""vignetteType"":""G"",""vignetteNumber"":9,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""42"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:28:39.354273,
"{""subject"":""5yvm35yzor2"",""condition"":""G11x"",""vignetteType"":""G"",""vignetteNumber"":11,""Start100"":""x"",""dummyConfidence"":""2"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""2"",""vignetteXprob"":""49"",""vignetteYprob"":""51"",""gender"":""female"",""age"":""45"",""postQuestion1"":""correct"",""postQuestion2"":""I thought the last one could defintely go either way.""}",2019-11-18 00:24:15.300618,
"{""subject"":""xy9q35yzzbf"",""condition"":""L6x"",""vignetteType"":""L"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""79"",""dummyYprob"":""21"",""vignetteConfidence"":""3"",""vignetteXprob"":""52"",""vignetteYprob"":""48"",""gender"":""female"",""age"":""35"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 13:16:02.057361,
"{""subject"":""ndlt35yzuit"",""condition"":""G1y"",""vignetteType"":""G"",""vignetteNumber"":1,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""12"",""vignetteYprob"":""88"",""gender"":""female"",""age"":""48"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 03:49:04.706662,
"{""subject"":""rr5p35yzsza"",""condition"":""L9x"",""vignetteType"":""L"",""vignetteNumber"":9,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""3"",""vignetteXprob"":""40"",""vignetteYprob"":""60"",""gender"":""male"",""age"":""23"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 08:31:45.110792,
"{""subject"":""cg2c35yz4xp"",""condition"":""G5y"",""vignetteType"":""G"",""vignetteNumber"":5,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""96"",""dummyYprob"":""4"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""40"",""postQuestion1"":""correct"",""postQuestion2"":""One choice was not described as being better than the other.""}",2019-11-18 13:20:09.273988,
"{""subject"":""zcty35yzvs3"",""condition"":""G4x"",""vignetteType"":""G"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""2"",""vignetteXprob"":""55"",""vignetteYprob"":""45"",""gender"":""male"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""My choices were slightly biased on what I want.   ""}",2019-11-18 00:54:29.803112,
"{""subject"":""ten835yz851"",""condition"":""G6x"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""75"",""vignetteYprob"":""25"",""gender"":""female"",""age"":""48"",""postQuestion1"":""correct"",""postQuestion2"":""I think that my crush already has in mind what party they will be attending, even if I don't personally know which one, so the probability if much higher that they attend one over the other. ""}",2019-11-18 14:57:31.117461,
"{""subject"":""hm5035yzs4j"",""condition"":""L9y"",""vignetteType"":""L"",""vignetteNumber"":9,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""3"",""vignetteXprob"":""70"",""vignetteYprob"":""30"",""gender"":""female"",""age"":""34"",""postQuestion1"":""correct"",""postQuestion2"":""You said the other guy was a \""surprisingly powerful challenger\"" so...""}",2019-11-18 02:17:41.597917,
"{""subject"":""0t1h35yzp87"",""condition"":""L8x"",""vignetteType"":""L"",""vignetteNumber"":8,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""2"",""vignetteXprob"":""60"",""vignetteYprob"":""40"",""gender"":""male"",""age"":""40"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 04:13:52.655863,
"{""subject"":""g02235yzvln"",""condition"":""L7x"",""vignetteType"":""L"",""vignetteNumber"":7,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""76"",""postQuestion1"":""correct"",""postQuestion2"":""%age of red:yellow unstated.. assuming 50-50 but not at all sure.""}",2019-11-18 03:01:10.196016,
"{""subject"":""ejar35yzhch"",""condition"":""L3y"",""vignetteType"":""L"",""vignetteNumber"":3,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""91"",""dummyYprob"":""9"",""vignetteConfidence"":""3"",""vignetteXprob"":""55"",""vignetteYprob"":""45"",""gender"":""female"",""age"":""32"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:57:36.881414,
"{""subject"":""xve835yz44b"",""condition"":""G12y"",""vignetteType"":""G"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""1"",""dummyYprob"":""99"",""vignetteConfidence"":""3"",""vignetteXprob"":""25"",""vignetteYprob"":""75"",""gender"":""female"",""age"":""32"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 01:36:54.758349,
"{""subject"":""madj35yzzh2"",""condition"":""G7y"",""vignetteType"":""G"",""vignetteNumber"":7,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""75"",""dummyYprob"":""25"",""vignetteConfidence"":""2"",""vignetteXprob"":""30"",""vignetteYprob"":""70"",""gender"":""female"",""age"":""33"",""postQuestion1"":""correct"",""postQuestion2"":""I have bad luck when it comes to things like that and if I were making a similar decision, 20% is the maximum I would trust such a thing to happen.""}",2019-11-18 01:13:23.507265,
"{""subject"":""fwck35yzurb"",""condition"":""L1y"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""51"",""vignetteYprob"":""49"",""gender"":""female"",""age"":""56"",""postQuestion1"":""correct"",""postQuestion2"":""I had no additional information, so it seemed to me that either stock could plummet and the odds would be pretty much 50-50 as to which one it would be.""}",2019-11-18 00:41:57.556285,
"{""subject"":""au8w35yz1ag"",""condition"":""L1x"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""93"",""dummyYprob"":""7"",""vignetteConfidence"":""4"",""vignetteXprob"":""80"",""vignetteYprob"":""20"",""gender"":""male"",""age"":""25"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 05:54:05.282064,
"{""subject"":""asd135yz6eh"",""condition"":""L1y"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""97"",""dummyYprob"":""3"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""45"",""postQuestion1"":""correct"",""postQuestion2"":""I feel each had a 50% chance because I was not given any specific information on either stock. ""}",2019-11-18 00:17:18.531931,
"{""subject"":""rwr635yz0pa"",""condition"":""L7x"",""vignetteType"":""L"",""vignetteNumber"":7,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""22"",""postQuestion1"":""correct"",""postQuestion2"":""I thought I had a 50/50 chance since it was only two different balls.""}",2019-11-18 00:14:41.264539,
"{""subject"":""3j8f35yzwn8"",""condition"":""L12y"",""vignetteType"":""L"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""29"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 03:03:24.316031,
"{""subject"":""ed2s35yzkc2"",""condition"":""G3y"",""vignetteType"":""G"",""vignetteNumber"":3,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""75"",""dummyYprob"":""25"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""44"",""postQuestion1"":""correct"",""postQuestion2"":""I chose a 50/50 split because no other information was given. It could go equally either way because of how the question was phrased. ""}",2019-11-18 03:28:41.134721,
"{""subject"":""9iis35yzlby"",""condition"":""G3y"",""vignetteType"":""G"",""vignetteNumber"":3,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""46"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 00:55:38.276942,
"{""subject"":""2qri35yz9vp"",""condition"":""G10y"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""14"",""vignetteYprob"":""86"",""gender"":""male"",""age"":""33"",""postQuestion1"":""correct"",""postQuestion2"":""the chance to win that much money would obviously be low. it would be rigged most likely.""}",2019-11-18 13:34:31.628467,
"{""subject"":""ecn435yzxum"",""condition"":""G2x"",""vignetteType"":""G"",""vignetteNumber"":2,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""78"",""dummyYprob"":""22"",""vignetteConfidence"":""0"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""27"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 00:38:57.252656,
"{""subject"":""nzbi35yzgjm"",""condition"":""L11x"",""vignetteType"":""L"",""vignetteNumber"":11,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""70"",""vignetteYprob"":""30"",""gender"":""female"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""I found this one a tough one, I just relied on my intuition but I can't be sure of the outcomes.""}",2019-11-18 07:29:08.577449,
"{""subject"":""rrwa35yzu5k"",""condition"":""G6y"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""y"",""dummyConfidence"":""2"",""dummyXprob"":""65"",""dummyYprob"":""35"",""vignetteConfidence"":""2"",""vignetteXprob"":""85"",""vignetteYprob"":""15"",""gender"":""female"",""age"":""48"",""postQuestion1"":""correct"",""postQuestion2"":""Unless my crush happens to be very young and likes to party-hop, chances are that he will go to one and stay there. Not run to the other one. unless, he happens to want to see me and is also going to both to see which one that I'm at.""}",2019-11-18 03:05:19.599353,
"{""subject"":""4izj35yzlov"",""condition"":""L2y"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""1"",""vignetteXprob"":""33"",""vignetteYprob"":""67"",""gender"":""male"",""age"":""56"",""postQuestion1"":""correct"",""postQuestion2"":""Because harmless snakes seem to be the majority in most places.  If the majority of snakes were poisonous, there's be more dethes than there are.""}",2019-11-18 04:45:54.067719,
"{""subject"":""uhws35yzirh"",""condition"":""G2y"",""vignetteType"":""G"",""vignetteNumber"":2,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""49"",""postQuestion1"":""correct"",""postQuestion2"":""I assumed since I applied for the positions, they are both similar companies. Possibly so similar that one doesn't stand out over the other when trying to determine which company it is. Therefore, I put it at a safe 50/50.""}",2019-11-17 23:43:11.306223,
"{""subject"":""t3ub35yzha6"",""condition"":""L9x"",""vignetteType"":""L"",""vignetteNumber"":9,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""77"",""vignetteYprob"":""23"",""gender"":""female"",""age"":""68"",""postQuestion1"":""correct"",""postQuestion2"":""I have a hunch the voters are interested in a change, since the incumbent has been in office for 5 terms.""}",2019-11-18 00:07:41.397858,
"{""subject"":""44ha35yz3ko"",""condition"":""G5x"",""vignetteType"":""G"",""vignetteNumber"":5,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""86"",""dummyYprob"":""14"",""vignetteConfidence"":""3"",""vignetteXprob"":""51"",""vignetteYprob"":""49"",""gender"":""female"",""age"":""42"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:26:08.950207,
"{""subject"":""kz0q35yzy6a"",""condition"":""L9x"",""vignetteType"":""L"",""vignetteNumber"":9,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""27"",""postQuestion1"":""correct"",""postQuestion2"":""Based off the reading, the current mayor seemed to think there was a chance that he would lose. I put the odds at 50/50. ""}",2019-11-18 01:26:58.703700,
"{""subject"":""0jm635yzs1w"",""condition"":""L4y"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""48"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 01:51:43.977308,
"{""subject"":""i3gh35yziba"",""condition"":""L1x"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""I had no information on the probabilities so i went with 50% each. That's a best guess in that situation. ""}",2019-11-17 23:15:51.264866,
"{""subject"":""iae535yzetq"",""condition"":""G12x"",""vignetteType"":""G"",""vignetteNumber"":12,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""61"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 01:36:48.048781,
"{""subject"":""c86l35yzkzc"",""condition"":""L3x"",""vignetteType"":""L"",""vignetteNumber"":3,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""75"",""dummyYprob"":""25"",""vignetteConfidence"":""2"",""vignetteXprob"":""20"",""vignetteYprob"":""80"",""gender"":""female"",""age"":""55"",""postQuestion1"":""correct"",""postQuestion2"":""How likely is that in my area? Something so destructive would be well known in my area.""}",2019-11-17 23:19:24.051912,
